SURVEY: FOUNDATION
SNTYPE: 1
SNID: PS15akf
RA: 214.2967650
DECL: 7.3607181
MWEBV: 0.0256 +- 0.0013
FILTERS: griz
REDSHIFT_HELIO: 0.0586283 +- 0.0000112
REDSHIFT_FINAL: 0.059497616668235276
SEARCH_PEAKMJD: 57168.26014
HOSTGAL_LOGMASS: 10.750 +- 0.001
VPEC: -286.047
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 30
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57163.31868      g    NULL     4772.689        122.706    18.303     0.028  1.72
OBS:  57164.26597      g    NULL     4621.552        129.996    18.338     0.030  1.65
OBS:  57168.25972      g    NULL     4133.891        131.757    18.459     0.034  1.72
OBS:  57176.26894      g    NULL     1982.208        167.927    19.257     0.092  1.95
OBS:  57181.26347      g    NULL     1056.846         75.810    19.940     0.077  1.73
OBS:  57189.29626      g    NULL      713.254         79.089    20.367     0.120  2.18
OBS:  57195.27157      g    NULL      486.585         60.516    20.782     0.134  1.58
OBS:  57197.27130      g    NULL      459.564         99.586    20.844     0.234  2.53
OBS:  57163.31908      r    NULL     5405.673        122.493    18.168     0.025  1.62
OBS:  57168.26014      r    NULL     5958.476        137.671    18.062     0.025  1.52
OBS:  57176.26935      r    NULL     4138.751        139.986    18.458     0.037  1.69
OBS:  57181.26388      r    NULL     3138.521         93.649    18.758     0.032  1.68
OBS:  57189.29666      r    NULL     2373.672         93.892    19.061     0.043  2.10
OBS:  57195.27196      r    NULL     1375.263         61.628    19.654     0.048  1.54
OBS:  57197.27170      r    NULL     1464.845         87.066    19.586     0.064  2.07
OBS:  57163.31947      i    NULL     3678.441        107.312    18.586     0.032  1.74
OBS:  57164.26634      i    NULL     3815.145        106.971    18.546     0.030  1.41
OBS:  57168.26051      i    NULL     3951.451        114.174    18.508     0.031  1.37
OBS:  57176.26973      i    NULL     2807.305        123.424    18.879     0.048  1.55
OBS:  57181.26426      i    NULL     2757.956         92.813    18.899     0.036  1.49
OBS:  57189.29704      i    NULL     2393.450         98.246    19.052     0.044  1.89
OBS:  57195.27233      i    NULL     1702.009         70.689    19.423     0.045  1.29
OBS:  57197.27207      i    NULL     1513.223         89.992    19.550     0.064  1.85
OBS:  57163.31986      z    NULL     2634.405        119.681    18.948     0.049  1.40
OBS:  57168.26088      z    NULL     2419.986        131.901    19.040     0.059  1.30
OBS:  57176.27011      z    NULL     1766.985        138.503    19.382     0.085  1.44
OBS:  57181.26464      z    NULL     1752.487        117.444    19.391     0.072  1.46
OBS:  57189.29742      z    NULL     2042.815        130.907    19.224     0.069  1.75
OBS:  57195.27269      z    NULL     1713.756        105.894    19.415     0.067  1.51
OBS:  57197.27244      z    NULL     1107.441        125.379    19.889     0.122  1.84
END:
