SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: PS16n
RA: 75.9332681
DECL: 3.4125103
MWEBV: 0.0659
FILTERS: griz
REDSHIFT_HELIO: 0.0527275 +- 2.224e-05
REDSHIFT_FINAL: 0.0526741078493 +- 2.224e-05
SEARCH_PEAKMJD: 57387.45469
HOSTGAL_LOGMASS: 10.390 +- 0.038
VPEC: 152.109
VPEC_ERR: 250.000
NOBS: 36
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57399.32771     g     MD      6044.957        150.182    18.047     0.027  5.02     0
OBS:  57403.31487     g     MD      4722.024        131.220    18.315     0.030  4.09     0
OBS:  57410.22233     g     MD      2768.704        255.051    18.894     0.100  5.49     0
OBS:  57415.31496     g     MD      1452.817        103.597    19.594     0.077  4.98     0
OBS:  57422.35702     g     MD      1064.530         99.569    19.932     0.101  4.77     0
OBS:  57429.26040     g     MD       565.275         68.902    20.619     0.132  4.72     0
OBS:  57439.23699     g     MD       930.877        167.807    20.078     0.195  5.24     0
OBS:  57399.32810     r     MD      6400.239        143.155    17.985     0.024  4.67     0
OBS:  57403.31526     r     MD      5391.895        128.351    18.171     0.026  4.08     0
OBS:  57410.22274     r     MD      3830.530        184.858    18.542     0.052  4.91     0
OBS:  57415.31535     r     MD      3392.174        102.737    18.674     0.033  3.78     0
OBS:  57422.35743     r     MD      2528.864        107.429    18.993     0.046  4.33     0
OBS:  57429.26080     r     MD      1622.396         79.593    19.475     0.053  4.69     0
OBS:  57439.23737     r     MD      1490.883        118.796    19.566     0.086  4.50     0
OBS:  57388.39297     r     MD      6288.245        105.487    18.004     0.018  3.60     0
OBS:  57388.40355     r     MD      6214.308        104.041    18.017     0.018  3.93     0
OBS:  57388.41429     r     MD      6372.629        107.761    17.989     0.018  4.15     0
OBS:  57388.42498     r     MD      6365.184        109.074    17.990     0.019  4.41     0
OBS:  57399.32846     i     MD      3723.321        119.854    18.573     0.035  4.46     0
OBS:  57403.31562     i     MD      2449.092        101.756    19.027     0.045  3.85     0
OBS:  57410.22309     i     MD      2357.393        157.721    19.069     0.072  4.50     0
OBS:  57415.31571     i     MD      2613.421        108.995    18.957     0.045  3.59     0
OBS:  57422.35779     i     MD      2947.433        119.880    18.826     0.044  4.67     0
OBS:  57429.26116     i     MD      1766.933         90.226    19.382     0.055  3.72     0
OBS:  57439.23774     i     MD      1076.466        118.029    19.920     0.118  4.49     0
OBS:  57412.34584     i     MD      2500.880        100.651    19.005     0.043  5.15     0
OBS:  57412.35651     i     MD      2526.098         94.384    18.994     0.040  4.98     0
OBS:  57412.36711     i     MD      2260.674         83.790    19.114     0.040  4.86     0
OBS:  57412.37774     i     MD      2444.784         93.066    19.029     0.041  5.50     0
OBS:  57399.32883     z     MD      2736.849        159.410    18.907     0.063  4.46     0
OBS:  57403.31599     z     MD      2418.960        129.538    19.041     0.058  3.59     0
OBS:  57410.22345     z     MD      2264.325        188.202    19.113     0.090  4.14     0
OBS:  57415.31608     z     MD      2318.350        176.811    19.087     0.082  4.22     0
OBS:  57422.35814     z     MD      2611.614        162.513    18.958     0.067  4.16     0
OBS:  57429.26154     z     MD      1396.263        131.556    19.638     0.102  4.27     0
OBS:  57439.23810     z     MD      1035.746        171.846    19.962     0.179  4.69     0
END:
