SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: ASASSN-15mf
RA: 213.5947749
DECL: 2.9755197
MWEBV: 0.0318
FILTERS: griz
REDSHIFT_HELIO: 0.026039 +- 8e-06
REDSHIFT_FINAL: 0.0268891309567 +- 8e-06
SEARCH_PEAKMJD: 57212.27150
HOSTGAL_LOGMASS: 10.547 +- 0.001
VPEC: -108.910
VPEC_ERR: 250.000
NOBS: 30
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57212.27150     g     MD     31110.842        486.779    16.268     0.017  4.05     0
OBS:  57217.28849     g     MD     27590.676        442.979    16.398     0.017  3.74     0
OBS:  57222.26723     g     MD     20232.801        336.966    16.735     0.018  3.86     0
OBS:  57233.26566     g     MD      8013.495        251.660    17.740     0.034  4.18     0
OBS:  57243.26007     g     MD      2836.763        229.198    18.868     0.087  8.58     0
OBS:  57262.24627     g     MD      2341.813        317.901    19.076     0.147  5.69     0
OBS:  57462.55431     g     MD       179.365        105.860    21.866     0.637  5.55     0
OBS:  57212.27190     r     MD     30522.913        470.843    16.288     0.017  3.77     0
OBS:  57217.28882     r     MD     28277.424        438.403    16.371     0.017  3.51     0
OBS:  57222.26755     r     MD     20487.261        329.887    16.721     0.017  3.83     0
OBS:  57233.26607     r     MD     14956.986        295.062    17.063     0.021  4.62     0
OBS:  57243.26049     r     MD      8339.737        262.577    17.697     0.034  9.69     0
OBS:  57262.24669     r     MD      3680.698        244.832    18.585     0.072  5.10     0
OBS:  57462.55470     r     MD        41.811         93.828    23.447     2.424  4.75     0
OBS:  57212.27227     i     MD     16001.562        277.607    16.990     0.019  3.08     0
OBS:  57217.28912     i     MD     15331.643        267.466    17.036     0.019  3.34     0
OBS:  57222.26799     i     MD      9680.653        190.718    17.535     0.021  3.25     0
OBS:  57233.26636     i     MD     10697.980        230.046    17.427     0.023  3.61     0
OBS:  57243.26084     i     MD      7597.197        279.391    17.798     0.040  8.17     0
OBS:  57262.24704     i     MD      2838.399        200.503    18.867     0.076  4.27     0
OBS:  57462.55506     i     MD       310.047        111.161    21.271     0.387  4.61     0
OBS:  57195.33300     i     MD       197.430         37.931    21.761     0.208  2.85     0
OBS:  57195.31977     i     MD       258.603         38.407    21.468     0.160  2.80     0
OBS:  57195.34625     i     MD       176.630         63.963    21.882     0.391  4.98     0
OBS:  57195.35956     i     MD       173.036         87.047    21.905     0.543  7.42     0
OBS:  57233.26671     z     MD     11983.744        267.372    17.304     0.024  3.16     0
OBS:  57243.26111     z     MD      8322.209        352.520    17.699     0.046  7.07     0
OBS:  57262.24738     z     MD      2217.733        311.785    19.135     0.152  5.05     0
OBS:  57462.55543     z     MD       -68.013        167.069       nan     2.653  4.58     0
OBS:  57268.24009     z     MD      1958.675        179.690    19.270     0.099  5.24     0
END:
