SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: PS16el
RA: 162.8022412
DECL: 19.3625429
MWEBV: 0.0334
FILTERS: griz
REDSHIFT_HELIO: 0.0478056 +- 9.61833e-06
REDSHIFT_FINAL: 0.048909034885 +- 9.61833e-06
SEARCH_PEAKMJD: 57397.52847
HOSTGAL_LOGMASS: 10.480 +- 0.001
VPEC: 161.128
VPEC_ERR: 250.000
NOBS: 41
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57397.52847     g     MD      8754.292        179.003    17.644     0.022  4.10     0
OBS:  57403.50641     g     MD      6543.287        182.987    17.961     0.030  7.86     0
OBS:  57408.48725     g     MD      4346.194        240.043    18.405     0.060  7.21     0
OBS:  57417.47700     g     MD      1469.444        119.531    19.582     0.088  5.00     0
OBS:  57424.55375     g     MD       813.538         66.943    20.224     0.089  4.25     0
OBS:  57432.53424     g     MD       785.170         86.480    20.263     0.119  4.49     0
OBS:  57444.38114     g     MD       293.979        166.660    21.329     0.612  5.38     0
OBS:  57397.52886     r     MD      8613.600        163.490    17.662     0.021  3.71     0
OBS:  57403.50680     r     MD      6890.016        154.109    17.904     0.024  5.32     0
OBS:  57408.48765     r     MD      5106.662        168.875    18.230     0.036  5.30     0
OBS:  57417.47739     r     MD      3763.947        118.739    18.561     0.034  4.11     0
OBS:  57424.55415     r     MD      2516.040         79.020    18.998     0.034  3.71     0
OBS:  57432.53462     r     MD      1699.084         94.348    19.424     0.060  4.53     0
OBS:  57444.38153     r     MD      1088.010        126.545    19.908     0.126  4.74     0
OBS:  57390.47995     r     MD      7345.878        123.226    17.835     0.018  4.33     0
OBS:  57390.49288     r     MD      7138.239        120.954    17.866     0.018  4.41     0
OBS:  57390.46704     r     MD      7317.939        124.105    17.839     0.018  5.36     0
OBS:  57390.50580     r     MD      7278.485        119.517    17.845     0.018  3.95     0
OBS:  57444.54568     r     MD      1179.139         75.350    19.821     0.069  5.41     0
OBS:  57444.55997     r     MD      1299.062         63.446    19.716     0.053  4.32     0
OBS:  57444.57377     r     MD      1116.125         67.244    19.881     0.065  4.74     0
OBS:  57444.58754     r     MD      1146.115         77.165    19.852     0.073  5.35     0
OBS:  57397.52922     i     MD      5100.068        129.119    18.231     0.027  3.62     0
OBS:  57403.50716     i     MD      3875.430        117.458    18.529     0.033  4.08     0
OBS:  57408.48801     i     MD      2824.219        157.449    18.873     0.060  5.37     0
OBS:  57417.47775     i     MD      2955.887        116.702    18.823     0.043  3.61     0
OBS:  57424.55451     i     MD      3076.449         92.521    18.780     0.033  3.51     0
OBS:  57432.53499     i     MD      1625.976        100.881    19.472     0.067  4.14     0
OBS:  57444.38189     i     MD       986.183        118.528    20.015     0.130  4.08     0
OBS:  57408.44055     i     MD      2144.498         81.121    19.172     0.041  5.22     0
OBS:  57408.44248     i     MD      2756.572        113.357    18.899     0.044  5.18     0
OBS:  57408.45477     i     MD      2244.161         87.701    19.122     0.042  5.77     0
OBS:  57408.46899     i     MD      2230.281         86.532    19.129     0.042  5.98     0
OBS:  57408.48307     i     MD      2213.941         73.996    19.137     0.036  4.74     0
OBS:  57397.52959     z     MD      4955.668        166.116    18.262     0.036  3.61     0
OBS:  57403.50753     z     MD      3557.394        164.136    18.622     0.050  4.46     0
OBS:  57408.48838     z     MD      2861.942        210.228    18.858     0.079  5.18     0
OBS:  57417.47812     z     MD      3032.566        162.147    18.795     0.058  3.61     0
OBS:  57424.55488     z     MD      2643.846        122.693    18.944     0.050  3.34     0
OBS:  57432.53535     z     MD      1857.910        136.441    19.327     0.079  3.44     0
OBS:  57444.38225     z     MD       755.498        162.023    20.304     0.232  3.88     0
END:
