SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: AT2016eoa
RA: 5.3460800
DECL: 22.4354402
MWEBV: 0.0609
FILTERS: griz
REDSHIFT_HELIO: 0.0210874 +- 6.6676e-05
REDSHIFT_FINAL: 0.0199469655869 +- 6.6676e-05
SEARCH_PEAKMJD: 57614.51355
HOSTGAL_LOGMASS: 11.542 +- 0.013
VPEC: 346.700
VPEC_ERR: 250.000
NOBS: 28
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57608.60552     g     MD     22010.906        354.663    16.643     0.017  4.02     0
OBS:  57614.51316     g     MD     37198.226        564.916    16.074     0.016  3.38     0
OBS:  57626.56033     g     MD     20382.163        345.327    16.727     0.018  6.84     0
OBS:  57652.51560     g     MD      3204.858        167.169    18.735     0.056  5.92     0
OBS:  57661.47335     g     MD      2604.887        129.715    18.961     0.054  5.63     0
OBS:  57608.60591     r     MD     24176.267        374.116    16.542     0.017  3.85     0
OBS:  57614.51355     r     MD     37867.706        560.885    16.054     0.016  3.38     0
OBS:  57626.56073     r     MD     24433.949        385.393    16.530     0.017  5.68     0
OBS:  57652.51600     r     MD      7051.696        178.382    17.879     0.027  5.40     0
OBS:  57661.47374     r     MD      4934.696        165.221    18.267     0.036  5.99     0
OBS:  57608.60628     i     MD     19592.141        317.233    16.770     0.018  3.67     0
OBS:  57614.51391     i     MD     25194.706        392.084    16.497     0.017  2.88     0
OBS:  57626.56109     i     MD     14427.299        270.620    17.102     0.020  6.77     0
OBS:  57652.51637     i     MD      6226.788        163.956    18.014     0.028  4.56     0
OBS:  57661.47410     i     MD      4587.330        157.560    18.346     0.037  4.45     0
OBS:  57670.30122     i     MD      3098.714         84.198    18.772     0.029  4.65     0
OBS:  57670.30251     i     MD      3071.179         79.654    18.782     0.028  4.02     0
OBS:  57670.31348     i     MD      3284.061         82.079    18.709     0.027  4.20     0
OBS:  57670.31478     i     MD      3073.375         76.175    18.781     0.027  3.57     0
OBS:  57670.32578     i     MD      3248.316         79.140    18.721     0.026  4.33     0
OBS:  57670.32707     i     MD      3125.901         76.938    18.763     0.027  3.67     0
OBS:  57670.33811     i     MD      3314.612         74.453    18.699     0.024  3.37     0
OBS:  57670.33940     i     MD      3104.451         69.518    18.770     0.024  3.10     0
OBS:  57608.60665     z     MD     17148.046        314.384    16.914     0.020  3.65     0
OBS:  57614.51428     z     MD     23008.335        392.146    16.595     0.018  3.05     0
OBS:  57626.56145     z     MD     18270.515        342.604    16.846     0.020  5.29     0
OBS:  57652.51673     z     MD      5642.879        223.961    18.121     0.043  5.40     0
OBS:  57661.47448     z     MD      3392.164        206.808    18.674     0.066  4.41     0
END:
