SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: ASASSN-15uw
RA: 38.8929634
DECL: -6.0629422
MWEBV: 0.0232
FILTERS: griz
REDSHIFT_HELIO: 0.030811 +- 0.00015
REDSHIFT_FINAL: 0.0300567473417 +- 0.00015
SEARCH_PEAKMJD: 57392.21945
HOSTGAL_LOGMASS: 10.418 +- 0.001
VPEC: 294.557
VPEC_ERR: 250.000
NOBS: 26
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57388.22762     g     MD     15749.033        276.618    17.007     0.019  4.32     0
OBS:  57392.21945     g     MD     19430.907        345.661    16.779     0.019  5.54     0
OBS:  57397.21711     g     MD     16961.956        295.971    16.926     0.019  4.37     0
OBS:  57407.28368     g     MD      8391.610        229.300    17.690     0.030  4.53     0
OBS:  57415.26757     g     MD      4239.348        134.631    18.432     0.034  4.55     0
OBS:  57424.24069     g     MD      2196.755         99.471    19.146     0.049  3.70     0
OBS:  57437.23038     g     MD      1483.396        201.546    19.572     0.147  6.37     0
OBS:  57388.22802     r     MD     15289.268        271.739    17.039     0.019  4.21     0
OBS:  57392.21984     r     MD     18339.070        312.573    16.842     0.018  5.02     0
OBS:  57397.21751     r     MD     16840.171        282.318    16.934     0.018  4.46     0
OBS:  57407.28409     r     MD     12349.864        244.837    17.271     0.021  4.26     0
OBS:  57415.26798     r     MD      9739.609        196.321    17.529     0.022  4.24     0
OBS:  57424.24109     r     MD      5828.661        136.383    18.086     0.025  3.34     0
OBS:  57437.23079     r     MD      3472.897        178.641    18.648     0.056  6.04     0
OBS:  57388.22837     i     MD     11974.792        222.562    17.304     0.020  3.51     0
OBS:  57392.22020     i     MD     13138.329        254.661    17.204     0.021  4.80     0
OBS:  57397.21786     i     MD     12420.462        231.711    17.265     0.020  3.90     0
OBS:  57407.28444     i     MD     10050.931        215.036    17.494     0.023  3.69     0
OBS:  57415.26834     i     MD      9764.192        218.945    17.526     0.024  4.72     0
OBS:  57424.24144     i     MD      6741.681        155.771    17.928     0.025  3.03     0
OBS:  57437.23114     i     MD      3655.264        191.356    18.593     0.057  5.66     0
OBS:  57397.21821     z     MD     10998.456        255.026    17.397     0.025  3.60     0
OBS:  57407.28479     z     MD      9870.014        256.111    17.514     0.028  3.73     0
OBS:  57415.26869     z     MD      9313.117        261.190    17.577     0.030  4.12     0
OBS:  57424.24180     z     MD      6762.080        181.675    17.925     0.029  2.83     0
OBS:  57437.23150     z     MD      4321.616        260.389    18.411     0.065  5.67     0
END:
