SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: PS15brr
RA: 358.3563852
DECL: -15.6545072
MWEBV: 0.0276
FILTERS: griz
REDSHIFT_HELIO: 0.0518042 +- 8.9202e-05
REDSHIFT_FINAL: 0.0506820201508 +- 8.9202e-05
SEARCH_PEAKMJD: 57262.41923
HOSTGAL_LOGMASS: 10.156 +- 0.013
VPEC: -44.290
VPEC_ERR: 250.000
NOBS: 26
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57262.41923     g     MD     12337.883        363.808    17.272     0.032  6.06     0
OBS:  57271.48000     g     MD      7698.090        167.902    17.784     0.024  4.05     0
OBS:  57276.45223     g     MD      4782.971        132.788    18.301     0.030  4.81     0
OBS:  57284.49988     g     MD      2639.280        137.489    18.946     0.056  5.15     0
OBS:  57298.36087     g     MD      1227.760        115.732    19.777     0.102  5.59     0
OBS:  57308.30308     g     MD       651.135         93.791    20.466     0.156  5.50     0
OBS:  57262.41964     r     MD     10984.109        285.539    17.398     0.028  5.14     0
OBS:  57271.48041     r     MD      8323.004        162.271    17.699     0.021  4.19     0
OBS:  57276.45264     r     MD      5884.161        131.272    18.076     0.024  3.72     0
OBS:  57284.50029     r     MD      5518.520        150.369    18.145     0.029  4.91     0
OBS:  57298.36129     r     MD      2979.898        106.989    18.814     0.039  5.19     0
OBS:  57308.30350     r     MD      1890.199        102.041    19.309     0.058  5.44     0
OBS:  57262.41998     i     MD      5785.288        221.992    18.094     0.041  4.70     0
OBS:  57271.48076     i     MD      4157.006        110.944    18.453     0.029  3.30     0
OBS:  57276.45299     i     MD      3816.819        114.180    18.546     0.032  3.56     0
OBS:  57284.50065     i     MD      3749.224        132.802    18.565     0.038  4.37     0
OBS:  57298.36165     i     MD      2684.627        120.748    18.928     0.049  4.85     0
OBS:  57308.30385     i     MD      1976.982        119.685    19.260     0.065  4.97     0
OBS:  57262.42033     z     MD      5500.784        262.965    18.149     0.052  4.15     0
OBS:  57271.48111     z     MD      3129.470        136.280    18.761     0.047  3.03     0
OBS:  57276.45335     z     MD      3018.875        147.258    18.800     0.053  3.56     0
OBS:  57284.50100     z     MD      3293.023        166.185    18.706     0.055  3.86     0
OBS:  57298.36200     z     MD      2364.140        165.004    19.066     0.075  4.74     0
OBS:  57308.30420     z     MD      1358.355        168.100    19.667     0.134  5.00     0
OBS:  57244.60652     z     MD      1499.485         87.948    19.560     0.063  3.20     0
OBS:  57244.61476     z     MD      1592.418         82.840    19.495     0.056  3.05     0
END:
