SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: ATLAS16cpu
RA: 227.9561466
DECL: 46.2510022
MWEBV: 0.0240
FILTERS: griz
REDSHIFT_HELIO: 0.018195 +- 7.74727e-06
REDSHIFT_FINAL: 0.0185115127424 +- 7.74727e-06
SEARCH_PEAKMJD: 57631.27781
HOSTGAL_LOGMASS: 10.278 +- 0.012
VPEC: -27.323
VPEC_ERR: 250.000
NOBS: 20
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57631.27740     g     MD     46454.370        695.338    15.832     0.016  5.66     0
OBS:  57638.23979     g     MD     37424.756        576.756    16.067     0.017  4.16     0
OBS:  57653.23113     g     MD     10411.644        266.116    17.456     0.028  11.37     0
OBS:  57657.21947     g     MD      7015.938        208.682    17.885     0.032  5.05     0
OBS:  57676.21427     g     MD      2867.684        408.498    18.856     0.154  7.23     0
OBS:  57631.27781     r     MD     47483.777        698.148    15.809     0.016  5.13     0
OBS:  57638.24021     r     MD     38398.564        576.671    16.039     0.016  4.31     0
OBS:  57653.23155     r     MD     22868.761        403.310    16.602     0.019  11.46     0
OBS:  57657.21989     r     MD     20531.203        348.760    16.719     0.018  4.46     0
OBS:  57676.21469     r     MD      7414.762        328.981    17.825     0.048  7.36     0
OBS:  57631.27816     i     MD     25746.346        411.854    16.473     0.017  5.64     0
OBS:  57638.24056     i     MD     19185.944        312.967    16.793     0.018  3.57     0
OBS:  57653.23190     i     MD     15865.523        337.384    16.999     0.023  10.84     0
OBS:  57657.22023     i     MD     17485.217        312.408    16.893     0.019  4.66     0
OBS:  57676.21502     i     MD      5800.418        250.184    18.091     0.047  6.15     0
OBS:  57631.27851     z     MD     25456.749        436.522    16.485     0.019  4.92     0
OBS:  57638.24091     z     MD     19450.760        347.214    16.778     0.019  3.94     0
OBS:  57653.23225     z     MD     17052.385        399.825    16.921     0.025  8.16     0
OBS:  57657.22057     z     MD     16745.029        344.888    16.940     0.022  4.53     0
OBS:  57676.21537     z     MD      4256.743        273.670    18.427     0.069  5.53     0
END:
