SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: PTSS-16efw
RA: 263.9074994
DECL: 8.8090323
MWEBV: 0.1769
FILTERS: griz
REDSHIFT_HELIO: 0.035573 +- 2.3e-05
REDSHIFT_FINAL: 0.0354253785913 +- 2.3e-05
SEARCH_PEAKMJD: 57514.56342
HOSTGAL_LOGMASS: 10.739 +- 0.006
VPEC: 100.417
VPEC_ERR: 250.000
NOBS: 45
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57514.56303     g     MD      8398.665        180.862    17.689     0.023  5.23     0
OBS:  57520.52576     g     MD      6141.114        136.713    18.029     0.024  5.44     0
OBS:  57525.49559     g     MD      4131.040        149.140    18.460     0.039  4.51     0
OBS:  57537.43600     g     MD      1366.671         78.729    19.661     0.062  3.37     0
OBS:  57542.46219     g     MD      1075.338        100.654    19.921     0.101  5.48     0
OBS:  57549.47759     g     MD       968.272         93.573    20.035     0.104  5.29     0
OBS:  57561.40250     g     MD       617.409        185.729    20.524     0.325  4.86     0
OBS:  57964.34332     g     MD      -112.935         65.100       nan     0.623  4.39     0
OBS:  57514.56342     r     MD      9138.436        178.814    17.598     0.021  5.55     0
OBS:  57520.52615     r     MD      6364.752        136.021    17.991     0.023  5.38     0
OBS:  57525.49597     r     MD      5529.431        131.908    18.143     0.026  4.40     0
OBS:  57537.43639     r     MD      3600.634        101.541    18.609     0.030  3.42     0
OBS:  57542.46258     r     MD      3050.138        102.636    18.789     0.036  4.56     0
OBS:  57549.47798     r     MD      2266.903         95.406    19.111     0.045  5.21     0
OBS:  57561.40289     r     MD      1338.873        151.977    19.683     0.123  4.54     0
OBS:  57920.32596     r     MD      -132.980         75.206       nan     0.611  4.88     0
OBS:  57964.34371     r     MD        92.112         64.767    22.589     0.759  4.39     0
OBS:  57563.47242     r     MD      1331.586         94.718    19.689     0.077  8.90     0
OBS:  57563.56208     r     MD      1110.216         70.845    19.886     0.069  5.13     0
OBS:  57563.57489     r     MD       860.833         70.509    20.163     0.088  5.34     0
OBS:  57563.58773     r     MD      1190.321        114.361    19.811     0.104  7.28     0
OBS:  57514.56379     i     MD      5704.615        232.492    18.109     0.044  5.26     0
OBS:  57514.56504     i     MD      6070.788        143.938    18.042     0.026  4.07     0
OBS:  57520.52652     i     MD      3432.348        109.901    18.661     0.035  4.07     0
OBS:  57525.49634     i     MD      3288.439        121.512    18.708     0.040  3.91     0
OBS:  57537.43674     i     MD      3350.753        105.144    18.687     0.034  3.24     0
OBS:  57542.46294     i     MD      3052.145        111.073    18.788     0.039  4.11     0
OBS:  57549.47834     i     MD      2140.217        118.199    19.174     0.060  5.27     0
OBS:  57561.40326     i     MD      1335.193        128.254    19.686     0.104  4.03     0
OBS:  57920.32631     i     MD        61.676         78.689    23.025     1.378  4.14     0
OBS:  57964.34407     i     MD       -92.934         73.195       nan     0.851  3.71     0
OBS:  57499.51792     i     MD      3959.985         86.221    18.506     0.024  3.34     0
OBS:  57499.53077     i     MD      3728.046         83.455    18.571     0.024  3.32     0
OBS:  57499.55700     i     MD      3846.434         81.285    18.537     0.023  3.45     0
OBS:  57499.54390     i     MD      3932.447         82.319    18.513     0.023  3.20     0
OBS:  57514.56416     z     MD      6374.009        205.175    17.989     0.035  4.98     0
OBS:  57520.52689     z     MD      4268.324        179.208    18.424     0.045  4.48     0
OBS:  57525.49671     z     MD      4133.959        159.300    18.459     0.042  3.58     0
OBS:  57537.43711     z     MD      3541.990        140.670    18.627     0.043  3.01     0
OBS:  57542.46331     z     MD      3508.365        162.360    18.637     0.050  4.10     0
OBS:  57549.47871     z     MD      1551.804        165.433    19.523     0.115  4.36     0
OBS:  57561.40362     z     MD       857.327        151.867    20.167     0.191  3.60     0
OBS:  57920.32666     z     MD       -97.378        125.472       nan     1.392  3.95     0
OBS:  57964.34444     z     MD        47.437        123.370    23.310     2.809  4.01     0
OBS:  57538.61192     z     MD      4110.069        130.136    18.465     0.034  3.91     0
END:
