SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: Gaia16bba
RA: 15.3980373
DECL: 17.1012631
MWEBV: 0.0400
FILTERS: griz
REDSHIFT_HELIO: 0.0304577 +- 8.6056e-05
REDSHIFT_FINAL: 0.0293717539159 +- 8.6056e-05
SEARCH_PEAKMJD: 57630.59473
HOSTGAL_LOGMASS: 8.651 +- 0.023
VPEC: 122.580
VPEC_ERR: 250.000
NOBS: 24
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57630.59473     g     MD     27033.093        421.369    16.420     0.017  4.74     0
OBS:  57639.47213     g     MD     15365.630        281.910    17.034     0.020  4.53     0
OBS:  57656.56247     g     MD      4116.387        121.793    18.464     0.032  4.13     0
OBS:  57669.35539     g     MD      2342.404        101.919    19.076     0.047  4.33     0
OBS:  57680.46733     g     MD      1805.673        130.001    19.358     0.078  3.94     0
OBS:  57690.40223     g     MD      1653.586        134.397    19.454     0.088  7.00     0
OBS:  57630.59512     r     MD     25255.237        385.850    16.494     0.017  4.67     0
OBS:  57639.47252     r     MD     16622.809        276.639    16.948     0.018  4.52     0
OBS:  57656.56287     r     MD     10440.565        192.409    17.453     0.020  3.76     0
OBS:  57669.35578     r     MD      5258.127        122.947    18.198     0.025  4.27     0
OBS:  57680.46772     r     MD      3613.084        113.775    18.605     0.034  3.71     0
OBS:  57690.40261     r     MD      2702.566        118.360    18.921     0.047  6.29     0
OBS:  57630.59549     i     MD     14460.368        246.481    17.100     0.018  4.85     0
OBS:  57639.47290     i     MD      8117.123        171.663    17.726     0.023  4.08     0
OBS:  57656.56323     i     MD      9445.062        183.169    17.562     0.021  3.82     0
OBS:  57669.35615     i     MD      4631.437        119.090    18.336     0.028  3.75     0
OBS:  57680.46808     i     MD      2776.168        101.290    18.891     0.039  3.23     0
OBS:  57690.40299     i     MD      1864.708        120.118    19.323     0.070  5.81     0
OBS:  57630.59585     z     MD     13421.858        253.545    17.180     0.020  3.95     0
OBS:  57639.47327     z     MD      9646.168        219.414    17.539     0.025  3.64     0
OBS:  57656.56358     z     MD      9370.019        213.583    17.571     0.025  3.32     0
OBS:  57669.35652     z     MD      5175.058        163.469    18.215     0.034  3.30     0
OBS:  57680.46844     z     MD      2635.508        135.154    18.948     0.055  3.00     0
OBS:  57690.40336     z     MD      1937.278        167.824    19.282     0.094  5.34     0
END:
