SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: AT2016cvw
RA: 341.5533081
DECL: 10.5588453
MWEBV: 0.0679
FILTERS: griz
REDSHIFT_HELIO: 0.038877 +- 9.3e-05
REDSHIFT_FINAL: 0.037650399346 +- 9.3e-05
SEARCH_PEAKMJD: 57561.57603
HOSTGAL_LOGMASS: 11.437 +- 0.001
VPEC: 272.648
VPEC_ERR: 250.000
NOBS: 40
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57561.57565     g     MD      9980.026        273.272    17.502     0.030  5.14     0
OBS:  57568.51983     g     MD      7640.192        169.266    17.792     0.024  4.76     0
OBS:  57574.56884     g     MD      4104.822        123.953    18.467     0.033  5.10     0
OBS:  57580.50300     g     MD      2103.698         85.001    19.193     0.044  3.80     0
OBS:  57586.48635     g     MD      1181.435        138.159    19.819     0.126  5.50     0
OBS:  57599.48638     g     MD       860.723        115.989    20.163     0.146  7.20     0
OBS:  57606.52913     g     MD       757.492         81.279    20.302     0.116  4.92     0
OBS:  57613.38206     g     MD       448.217         78.381    20.871     0.189  3.45     0
OBS:  57561.57603     r     MD     11357.173        235.902    17.362     0.022  4.04     0
OBS:  57568.52023     r     MD      8445.293        164.770    17.683     0.021  3.97     0
OBS:  57574.56922     r     MD      6236.023        139.169    18.013     0.024  5.16     0
OBS:  57580.50341     r     MD      4903.062        115.315    18.274     0.025  3.61     0
OBS:  57586.48674     r     MD      3505.069        118.632    18.638     0.037  4.57     0
OBS:  57599.48677     r     MD      1616.767         96.747    19.478     0.065  5.88     0
OBS:  57606.52952     r     MD      1515.454         79.909    19.549     0.057  4.64     0
OBS:  57613.38247     r     MD      1184.066         71.834    19.817     0.066  3.18     0
OBS:  57561.57640     i     MD      7198.465        192.529    17.857     0.029  4.19     0
OBS:  57568.52059     i     MD      4437.125        126.541    18.382     0.031  3.70     0
OBS:  57574.56959     i     MD      3890.735        113.058    18.525     0.031  4.37     0
OBS:  57580.50377     i     MD      4620.369        120.658    18.338     0.028  3.48     0
OBS:  57586.48710     i     MD      3626.313        117.222    18.601     0.035  4.07     0
OBS:  57599.48713     i     MD      1533.759         99.069    19.536     0.070  4.52     0
OBS:  57606.52989     i     MD      1108.123         87.293    19.889     0.085  4.47     0
OBS:  57613.38283     i     MD       800.024         83.187    20.242     0.112  3.47     0
OBS:  57586.44601     i     MD      3507.385         77.460    18.638     0.024  3.98     0
OBS:  57586.44666     i     MD      3217.235         77.417    18.731     0.026  4.02     0
OBS:  57586.45805     i     MD      3526.793         76.577    18.632     0.024  3.76     0
OBS:  57586.45869     i     MD      3209.009         74.727    18.734     0.025  3.62     0
OBS:  57586.47007     i     MD      3670.965         76.482    18.588     0.023  3.47     0
OBS:  57586.47072     i     MD      3113.532         74.798    18.767     0.026  3.90     0
OBS:  57586.48203     i     MD      3522.632         75.588    18.633     0.023  3.58     0
OBS:  57586.48269     i     MD      3101.688         72.801    18.771     0.025  3.82     0
OBS:  57561.57677     z     MD      6649.220        226.758    17.943     0.037  3.98     0
OBS:  57568.52095     z     MD      5245.066        186.370    18.201     0.038  4.24     0
OBS:  57574.56996     z     MD      4004.623        184.315    18.494     0.050  6.34     0
OBS:  57580.50413     z     MD      4676.207        156.961    18.325     0.036  3.11     0
OBS:  57586.48746     z     MD      3091.552        140.471    18.775     0.049  3.92     0
OBS:  57599.48750     z     MD      1201.532        165.942    19.801     0.149  5.04     0
OBS:  57606.53025     z     MD       982.726        118.848    20.019     0.131  3.88     0
OBS:  57613.38319     z     MD       633.611        126.911    20.495     0.216  3.28     0
END:
