SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: ASASSN-15mg
RA: 233.0940558
DECL: 41.8503804
MWEBV: 0.0279
FILTERS: griz
REDSHIFT_HELIO: 0.0427777 +- 1.18248e-05
REDSHIFT_FINAL: 0.0430626201102 +- 1.18248e-05
SEARCH_PEAKMJD: 57221.27273
HOSTGAL_LOGMASS: 10.134 +- 0.029
VPEC: 442.185
VPEC_ERR: 250.000
NOBS: 33
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57215.27501     g     MD      9615.449        202.204    17.543     0.023  5.64     0
OBS:  57221.27233     g     MD      9623.916        234.360    17.542     0.026  7.56     0
OBS:  57227.27655     g     MD      6916.386        189.081    17.900     0.030  4.37     0
OBS:  57233.27105     g     MD      3707.125        176.033    18.577     0.051  4.89     0
OBS:  57242.27707     g     MD      1590.206         97.227    19.496     0.066  4.90     0
OBS:  57250.32797     g     MD      3476.889       4930.889    18.647     1.532  6.00     0
OBS:  57251.25401     g     MD       874.484         96.563    20.146     0.119  5.04     0
OBS:  57215.27540     r     MD      9042.652        180.344    17.609     0.022  4.58     0
OBS:  57221.27273     r     MD      9618.672        221.573    17.542     0.025  7.52     0
OBS:  57227.27695     r     MD      6975.065        161.320    17.891     0.025  3.55     0
OBS:  57233.27148     r     MD      4848.942        158.092    18.286     0.035  4.43     0
OBS:  57242.27758     r     MD      4400.011        131.487    18.391     0.032  5.22     0
OBS:  57250.32839     r     MD      6086.455       3075.167    18.039     0.546  5.05     0
OBS:  57251.25441     r     MD      2019.856        106.183    19.237     0.057  4.81     0
OBS:  57208.35335     r     MD      3533.333        104.795    18.630     0.032  7.85     0
OBS:  57208.36461     r     MD      3540.343        131.211    18.627     0.040  11.22     0
OBS:  57208.38728     r     MD      3743.010        126.133    18.567     0.036  9.52     0
OBS:  57215.27563     i     MD      6766.867        150.923    17.924     0.024  3.54     0
OBS:  57221.27302     i     MD      5949.897        185.557    18.064     0.034  6.91     0
OBS:  57227.27726     i     MD      3770.712        122.694    18.559     0.035  3.41     0
OBS:  57233.27180     i     MD      2710.522        113.806    18.917     0.045  3.77     0
OBS:  57242.27793     i     MD      3739.602        128.817    18.568     0.037  4.74     0
OBS:  57251.25477     i     MD      2151.932        108.779    19.168     0.055  3.81     0
OBS:  57215.27608     z     MD      6385.139        197.458    17.987     0.033  3.69     0
OBS:  57221.27338     z     MD      5331.601        238.528    18.183     0.048  5.91     0
OBS:  57227.27762     z     MD      3768.785        162.153    18.559     0.046  2.97     0
OBS:  57233.27221     z     MD      3196.507        159.286    18.738     0.054  3.55     0
OBS:  57242.27823     z     MD      3194.739        166.010    18.739     0.056  4.67     0
OBS:  57251.25512     z     MD      2313.664        151.496    19.089     0.071  3.44     0
OBS:  57888.49427     z     MD      -160.478        257.429       nan     1.732  6.70     0
OBS:  57895.41873     z     MD       233.436        278.764    21.580     1.290  6.10     0
OBS:  57902.45602     z     MD      -149.094        176.083       nan     1.276  4.39     0
OBS:  57917.45389     z     MD      -370.397        206.409       nan     0.602  5.49     0
END:
