SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: ASASSN-16cs
RA: 102.6530494
DECL: 31.1123919
MWEBV: 0.1145
FILTERS: griz
REDSHIFT_HELIO: 0.0180194 +- 1.4653e-05
REDSHIFT_FINAL: 0.0183798788363 +- 1.4653e-05
SEARCH_PEAKMJD: 57467.24006
HOSTGAL_LOGMASS: 9.517 +- 0.002
VPEC: 162.203
VPEC_ERR: 250.000
NOBS: 28
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57459.23554     g     MD     37214.832        567.712    16.073     0.017  5.31     0
OBS:  57467.23967     g     MD     41744.556        650.066    15.949     0.017  3.76     0
OBS:  57475.26347     g     MD     28919.307        447.921    16.347     0.017  4.36     0
OBS:  57483.24414     g     MD     16594.694        286.561    16.950     0.019  4.60     0
OBS:  57495.24593     g     MD      5925.251        190.618    18.068     0.035  5.39     0
OBS:  57502.24693     g     MD      4677.938        147.538    18.325     0.034  5.97     0
OBS:  57459.23593     r     MD     37692.556        564.637    16.059     0.016  5.04     0
OBS:  57467.24006     r     MD     49035.799        717.903    15.774     0.016  3.99     0
OBS:  57475.26387     r     MD     32039.758        479.020    16.236     0.016  4.29     0
OBS:  57483.24454     r     MD     23530.797        367.555    16.571     0.017  4.18     0
OBS:  57495.24634     r     MD     17534.831        302.743    16.890     0.019  4.96     0
OBS:  57502.24734     r     MD     12236.595        232.473    17.281     0.021  6.27     0
OBS:  57459.23631     i     MD     26961.986        422.195    16.423     0.017  4.85     0
OBS:  57467.24043     i     MD     26856.407        417.710    16.427     0.017  3.84     0
OBS:  57475.26423     i     MD     16242.429        264.507    16.973     0.018  3.60     0
OBS:  57483.24491     i     MD     14363.332        246.242    17.107     0.019  4.09     0
OBS:  57495.24670     i     MD     17213.704        293.118    16.910     0.018  4.19     0
OBS:  57502.24770     i     MD     11524.010        242.503    17.346     0.023  6.02     0
OBS:  57440.32875     i     MD       -63.625         99.047       nan     1.681  6.27     0
OBS:  57440.34052     i     MD        -5.870         94.286       nan    17.347  6.01     0
OBS:  57440.35224     i     MD      -106.549         81.979       nan     0.831  5.37     0
OBS:  57440.36390     i     MD       210.006        102.543    21.694     0.527  6.03     0
OBS:  57459.23668     z     MD     27262.168        460.222    16.411     0.018  4.83     0
OBS:  57467.24079     z     MD     26132.518        462.984    16.457     0.019  4.00     0
OBS:  57475.26460     z     MD     19475.883        332.687    16.776     0.019  3.28     0
OBS:  57483.24527     z     MD     18520.202        327.448    16.831     0.019  3.70     0
OBS:  57495.24705     z     MD     17852.010        326.012    16.871     0.020  3.87     0
OBS:  57502.24805     z     MD     12386.060        298.120    17.268     0.026  4.82     0
END:
