SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: PS17yt
RA: 150.9914664
DECL: 49.0412481
MWEBV: 0.0092
FILTERS: griz
REDSHIFT_HELIO: 0.069763 +- 2.1e-05
REDSHIFT_FINAL: 0.0704188578639 +- 2.1e-05
SEARCH_PEAKMJD: 57784.51796
HOSTGAL_LOGMASS: 6.000 +- 0.100
VPEC: 74.569
VPEC_ERR: 250.000
NOBS: 54
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57780.51870     g     MD      5413.874        134.022    18.166     0.027  3.98     0
OBS:  57784.51796     g     MD      6198.004        168.945    18.019     0.029  5.64     0
OBS:  57793.50204     g     MD      5344.895        218.600    18.180     0.044  4.53     0
OBS:  57800.47368     g     MD      3373.481        135.858    18.680     0.044  6.80     0
OBS:  57817.38541     g     MD       808.123         95.913    20.231     0.128  4.90     0
OBS:  57828.46178     g     MD       327.436        118.732    21.212     0.392  4.49     0
OBS:  57780.51910     r     MD      4343.124        107.812    18.405     0.027  3.93     0
OBS:  57784.51836     r     MD      5093.389        136.966    18.232     0.029  5.69     0
OBS:  57793.50244     r     MD      4715.978        154.782    18.316     0.035  4.40     0
OBS:  57800.47408     r     MD      3520.122        105.098    18.634     0.032  4.80     0
OBS:  57817.38582     r     MD      1712.876         84.105    19.416     0.053  4.34     0
OBS:  57828.46218     r     MD      1183.519        106.603    19.817     0.097  4.34     0
OBS:  57780.51946     i     MD      3384.075        100.496    18.676     0.032  3.86     0
OBS:  57784.51871     i     MD      3489.560        111.962    18.643     0.035  4.95     0
OBS:  57793.50280     i     MD      3003.447        143.620    18.806     0.052  4.49     0
OBS:  57800.47443     i     MD      1788.661        101.740    19.369     0.061  4.79     0
OBS:  57817.38617     i     MD      1755.138         89.378    19.389     0.055  3.96     0
OBS:  57828.46253     i     MD      1038.440        114.343    19.959     0.119  3.82     0
OBS:  57774.31156     i     MD      1209.111         72.792    19.794     0.065  7.33     0
OBS:  57774.35119     i     MD      1213.079         50.662    19.790     0.045  5.01     0
OBS:  57774.38322     i     MD      1137.048         73.387    19.861     0.070  6.54     0
OBS:  57774.40547     i     MD      1259.993         47.895    19.749     0.041  5.37     0
OBS:  57774.49076     i     MD      1227.781         44.028    19.777     0.039  4.60     0
OBS:  57774.51809     i     MD      1395.853         47.748    19.638     0.037  4.86     0
OBS:  57774.54697     i     MD      1325.367         46.622    19.694     0.038  4.67     0
OBS:  57774.57272     i     MD      1228.452         49.387    19.777     0.043  5.12     0
OBS:  57774.64469     i     MD      1433.079         55.678    19.609     0.042  5.05     0
OBS:  57775.63381     i     MD      1621.369         79.086    19.475     0.053  7.62     0
OBS:  57775.65672     i     MD      1641.844         80.118    19.462     0.053  8.05     0
OBS:  57776.31200     i     MD      5586.183       2736.313    18.132     0.529  6.00     0
OBS:  57776.34825     i     MD      1930.894         69.402    19.286     0.039  4.50     0
OBS:  57776.38478     i     MD      2048.183         74.182    19.222     0.039  5.79     0
OBS:  57776.41519     i     MD      1348.756        673.743    19.675     0.539  5.98     0
OBS:  57777.31395     i     MD      2175.215         68.046    19.156     0.034  6.65     0
OBS:  57777.35067     i     MD      2347.777         68.518    19.073     0.032  6.43     0
OBS:  57777.38727     i     MD      2523.161         73.183    18.995     0.031  5.05     0
OBS:  57777.41776     i     MD      2390.124         55.957    19.054     0.025  4.46     0
OBS:  57777.60634     i     MD      2353.150         77.223    19.071     0.035  5.70     0
OBS:  57778.37642     i     MD      2804.972         67.421    18.880     0.026  5.35     0
OBS:  57778.41334     i     MD      2797.540         67.080    18.883     0.026  5.04     0
OBS:  57778.49679     i     MD      2968.341         73.279    18.819     0.027  5.96     0
OBS:  57778.52714     i     MD      2847.351         71.893    18.864     0.027  5.85     0
OBS:  57778.63668     i     MD      2958.076         78.723    18.822     0.029  5.75     0
OBS:  57789.28668     i     MD      3126.567         73.767    18.762     0.026  4.09     0
OBS:  57789.32252     i     MD      3244.248         74.288    18.722     0.025  4.16     0
OBS:  57789.35626     i     MD      3546.233         79.012    18.626     0.024  4.07     0
OBS:  57789.43825     i     MD      3344.486         70.831    18.689     0.023  4.32     0
OBS:  57789.47423     i     MD      3309.046         71.903    18.701     0.024  3.61     0
OBS:  57780.51982     z     MD      2823.475        130.496    18.873     0.050  3.54     0
OBS:  57784.51907     z     MD      2707.794        151.913    18.918     0.061  5.27     0
OBS:  57793.50317     z     MD      2306.299        158.088    19.093     0.074  4.14     0
OBS:  57800.47480     z     MD      1158.338        129.753    19.840     0.121  4.48     0
OBS:  57817.38653     z     MD      1612.421        118.028    19.481     0.079  3.84     0
OBS:  57828.46289     z     MD       743.847        138.517    20.321     0.201  3.51     0
END:
