SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: AT2016ews
RA: 225.6523404
DECL: 23.3528181
MWEBV: 0.0381
FILTERS: griz
REDSHIFT_HELIO: 0.0455531 +- 8.1639e-06
REDSHIFT_FINAL: 0.0460966748141 +- 8.1639e-06
SEARCH_PEAKMJD: 57618.30146
HOSTGAL_LOGMASS: 10.660 +- 0.005
VPEC: 111.945
VPEC_ERR: 250.000
NOBS: 21
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57613.32276     g     MD     11843.540        246.246    17.316     0.023  5.30     0
OBS:  57618.30146     g     MD     15377.757        371.761    17.033     0.026  5.22     0
OBS:  57631.27987     g     MD      9878.527        220.607    17.513     0.024  7.88     0
OBS:  57639.23851     g     MD      5344.009        143.049    18.180     0.029  4.52     0
OBS:  57613.32318     r     MD      9785.422        190.181    17.524     0.021  4.09     0
OBS:  57618.30188     r     MD     12514.402        273.461    17.256     0.024  4.82     0
OBS:  57626.28499     r     MD     11046.949        229.643    17.392     0.023  10.19     0
OBS:  57631.28029     r     MD      9033.066        180.490    17.610     0.022  5.54     0
OBS:  57639.23892     r     MD      6347.387        137.865    17.994     0.024  4.09     0
OBS:  57653.23458     r     MD      4611.469        166.003    18.340     0.039  8.88     0
OBS:  57613.32352     i     MD      7692.160        164.181    17.785     0.023  3.48     0
OBS:  57618.30223     i     MD      7546.652        205.478    17.806     0.029  4.82     0
OBS:  57626.28534     i     MD      5235.231        177.774    18.203     0.037  7.98     0
OBS:  57631.28063     i     MD      4561.397        149.115    18.352     0.035  5.61     0
OBS:  57639.23927     i     MD      3286.087        102.471    18.708     0.034  3.45     0
OBS:  57653.23493     i     MD      3407.205        206.493    18.669     0.065  10.62     0
OBS:  57618.30258     z     MD      7132.771        220.622    17.867     0.033  3.71     0
OBS:  57626.28568     z     MD      4674.584        259.447    18.326     0.060  7.80     0
OBS:  57631.28098     z     MD      3768.144        179.268    18.560     0.051  4.86     0
OBS:  57639.23963     z     MD      3534.763        151.751    18.629     0.046  3.75     0
OBS:  57653.23527     z     MD      3344.313        287.429    18.689     0.093  8.35     0
END:
