SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: PS16axi
RA: 162.0296822
DECL: 0.1635085
MWEBV: 0.0338
FILTERS: griz
REDSHIFT_HELIO: 0.0392989 +- 1.11015e-05
REDSHIFT_FINAL: 0.0405192747857 +- 1.11015e-05
SEARCH_PEAKMJD: 57463.35480
HOSTGAL_LOGMASS: 10.836 +- 0.001
VPEC: -142.835
VPEC_ERR: 250.000
NOBS: 31
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57463.35440     g     MD     13416.126        267.630    17.181     0.022  5.58     0
OBS:  57472.34885     g     MD      7369.617        220.202    17.831     0.032  4.34     0
OBS:  57477.28883     g     MD      4823.876        153.019    18.292     0.034  6.62     0
OBS:  57483.35354     g     MD      2912.682        122.894    18.839     0.046  3.65     0
OBS:  57490.31636     g     MD      1661.075         92.794    19.449     0.060  5.17     0
OBS:  57499.34965     g     MD       801.045        200.644    20.241     0.271  5.02     0
OBS:  57508.25160     g     MD       912.802         82.488    20.099     0.098  4.48     0
OBS:  57463.35480     r     MD     13687.429        246.648    17.159     0.020  4.30     0
OBS:  57472.34925     r     MD      8901.330        208.173    17.626     0.025  4.06     0
OBS:  57477.28923     r     MD      7152.243        160.006    17.864     0.024  6.02     0
OBS:  57483.35394     r     MD      5609.981        141.270    18.128     0.027  4.13     0
OBS:  57490.31676     r     MD      4462.519        120.045    18.376     0.029  5.67     0
OBS:  57499.35005     r     MD      2696.365        141.043    18.923     0.057  4.02     0
OBS:  57508.25211     r     MD      2085.997         79.823    19.202     0.041  4.30     0
OBS:  57461.36479     r     MD     12367.057        188.278    17.269     0.017  4.92     0
OBS:  57461.37720     r     MD     12387.505        188.458    17.268     0.017  4.92     0
OBS:  57461.38975     r     MD     12760.127        200.367    17.235     0.017  5.11     0
OBS:  57461.40213     r     MD     12720.157        192.005    17.239     0.016  5.17     0
OBS:  57463.35516     i     MD      7975.003        179.103    17.746     0.024  4.85     0
OBS:  57472.34961     i     MD      4433.483        135.472    18.383     0.033  3.44     0
OBS:  57477.28959     i     MD      4108.336        131.392    18.466     0.035  5.38     0
OBS:  57483.35430     i     MD      4264.877        144.046    18.425     0.037  5.35     0
OBS:  57490.31712     i     MD      4368.422        125.399    18.399     0.031  4.82     0
OBS:  57499.35041     i     MD      2383.823        130.091    19.057     0.059  3.82     0
OBS:  57508.25246     i     MD      1745.756         83.549    19.395     0.052  3.84     0
OBS:  57472.34998     z     MD      4434.969        172.757    18.383     0.042  3.19     0
OBS:  57477.28995     z     MD      4616.942        182.420    18.339     0.043  4.94     0
OBS:  57483.35466     z     MD      4948.427        176.089    18.264     0.038  3.66     0
OBS:  57490.31749     z     MD      4567.191        168.925    18.351     0.040  4.71     0
OBS:  57499.35077     z     MD      2238.337        151.740    19.125     0.073  3.48     0
OBS:  57508.25283     z     MD      1449.947        130.415    19.597     0.097  3.88     0
END:
