SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: SN2016ixf
RA: 159.9356806
DECL: 15.0346956
MWEBV: 0.0293
FILTERS: griz
REDSHIFT_HELIO: 0.06602 +- 0.00011
REDSHIFT_FINAL: 0.0671547165781 +- 0.00011
SEARCH_PEAKMJD: 57744.54229
HOSTGAL_LOGMASS: 7.833 +- 0.018
VPEC: -18.675
VPEC_ERR: 250.000
NOBS: 27
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57744.54229     g     MD      6025.027        147.918    18.050     0.027  4.65     0
OBS:  57756.51096     g     MD      2953.574        103.586    18.824     0.038  4.97     0
OBS:  57765.54145     g     MD      2153.450        244.523    19.167     0.123  5.35     0
OBS:  57773.60906     g     MD      1070.828         96.443    19.926     0.097  5.07     0
OBS:  57784.46728     g     MD       341.755         83.634    21.166     0.264  6.62     0
OBS:  57744.54270     r     MD      5316.039        122.831    18.186     0.025  4.59     0
OBS:  57756.51136     r     MD      3570.309         96.932    18.618     0.029  3.62     0
OBS:  57765.54184     r     MD      2734.560        178.088    18.908     0.070  5.23     0
OBS:  57773.60946     r     MD      1883.764         94.529    19.312     0.054  5.17     0
OBS:  57784.46766     r     MD      1187.414         72.591    19.813     0.066  5.02     0
OBS:  57744.54306     i     MD      3243.239        101.392    18.723     0.034  3.64     0
OBS:  57756.51172     i     MD      1789.791         74.338    19.368     0.045  3.27     0
OBS:  57765.54221     i     MD      1871.890        140.954    19.319     0.081  4.62     0
OBS:  57773.60982     i     MD      1693.105         97.039    19.428     0.062  5.17     0
OBS:  57784.46803     i     MD      1104.954         81.922    19.892     0.080  4.95     0
OBS:  57817.34590     i     MD       292.545         42.682    21.335     0.158  4.12     0
OBS:  57817.35584     i     MD       374.955         44.537    21.065     0.128  4.36     0
OBS:  57817.36581     i     MD       349.715         42.736    21.141     0.132  4.41     0
OBS:  57817.37577     i     MD       283.270         42.335    21.369     0.161  4.43     0
OBS:  57831.43989     i     MD       185.776         54.414    21.828     0.316  5.65     0
OBS:  57831.45221     i     MD       189.034         48.273    21.809     0.276  5.05     0
OBS:  57831.46448     i     MD       299.406         57.537    21.309     0.208  5.74     0
OBS:  57744.54342     z     MD      2752.494        128.306    18.901     0.050  3.64     0
OBS:  57756.51208     z     MD      1416.100         93.886    19.622     0.072  3.16     0
OBS:  57765.54258     z     MD      1489.889        185.582    19.567     0.135  5.16     0
OBS:  57773.61018     z     MD      1429.668        147.578    19.612     0.111  5.28     0
OBS:  57784.46839     z     MD      1073.921        113.989    19.923     0.115  4.85     0
END:
