SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: PS15adh
RA: 202.6335930
DECL: -0.7345815
MWEBV: 0.0260
FILTERS: griz
REDSHIFT_HELIO: 0.102757 +- 2.14129e-05
REDSHIFT_FINAL: 0.103768974531 +- 2.14129e-05
SEARCH_PEAKMJD: 57136.34640
HOSTGAL_LOGMASS: 10.930 +- 0.002
VPEC: 30.597
VPEC_ERR: 250.000
NOBS: 23
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57136.34640     g     MD      2545.605        103.627    18.986     0.044  4.33     0
OBS:  57148.30274     g     MD      1635.419        122.416    19.466     0.081  4.54     0
OBS:  57153.25712     g     MD       812.764         69.905    20.225     0.093  4.98     0
OBS:  57159.30917     g     MD       566.229         65.988    20.618     0.126  5.44     0
OBS:  57165.25955     g     MD       352.277        147.507    21.133     0.452  5.34     0
OBS:  57176.26661     g     MD       291.720        134.544    21.338     0.498  3.93     0
OBS:  57136.34687     r     MD      2193.890         82.530    19.147     0.041  4.45     0
OBS:  57148.30321     r     MD      1501.287         95.018    19.559     0.068  4.17     0
OBS:  57153.25760     r     MD      1130.735         66.194    19.867     0.063  4.18     0
OBS:  57159.30964     r     MD       863.616         61.038    20.159     0.076  4.92     0
OBS:  57165.25997     r     MD       708.850        109.925    20.374     0.167  4.66     0
OBS:  57176.26703     r     MD       443.166         98.399    20.884     0.240  3.66     0
OBS:  57136.34730     i     MD      1766.238         82.463    19.382     0.050  3.75     0
OBS:  57148.30363     i     MD      1058.612         88.273    19.938     0.090  3.54     0
OBS:  57153.25803     i     MD       775.753         77.310    20.276     0.108  4.04     0
OBS:  57159.31007     i     MD       886.212         74.199    20.131     0.090  4.59     0
OBS:  57165.26034     i     MD       632.728        115.475    20.497     0.197  4.35     0
OBS:  57176.26739     i     MD       507.658        102.494    20.736     0.218  3.21     0
OBS:  57148.30406     z     MD       608.488        106.342    20.539     0.189  3.04     0
OBS:  57153.25845     z     MD       451.062        140.980    20.864     0.338  4.41     0
OBS:  57159.31051     z     MD       713.040        118.115    20.367     0.179  4.59     0
OBS:  57165.26071     z     MD       479.842        165.838    20.797     0.373  4.06     0
OBS:  57176.26776     z     MD       415.382        123.522    20.954     0.321  3.00     0
END:
