SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: AT2017wb
RA: 165.3312463
DECL: 70.6649245
MWEBV: 0.0212
FILTERS: griz
REDSHIFT_HELIO: 0.0306533 +- 8.4e-05
REDSHIFT_FINAL: 0.0309174002213 +- 8.4e-05
SEARCH_PEAKMJD: 57788.45907
HOSTGAL_LOGMASS: 9.711 +- 0.014
VPEC: 75.115
VPEC_ERR: 250.000
NOBS: 52
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57784.51530     g     MD     20926.833        373.192    16.698     0.019  7.55     0
OBS:  57788.45907     g     MD     23866.272        400.642    16.556     0.018  6.05     0
OBS:  57797.48995     g     MD     19812.207        382.194    16.758     0.021  6.85     0
OBS:  57800.52790     g     MD     16519.078        309.558    16.955     0.020  5.78     0
OBS:  57808.44172     g     MD      9342.631        204.497    17.574     0.024  5.59     0
OBS:  57817.38051     g     MD      5544.665        177.936    18.140     0.035  5.75     0
OBS:  57817.38285     g     MD      4965.368        185.643    18.260     0.040  6.09     0
OBS:  57826.53188     g     MD      2969.808        211.669    18.818     0.077  5.27     0
OBS:  57828.46489     g     MD      2769.392        180.508    18.894     0.070  4.77     0
OBS:  57784.51572     r     MD     19372.103        326.573    16.782     0.018  6.08     0
OBS:  57788.45949     r     MD     23666.924        380.753    16.565     0.017  5.51     0
OBS:  57797.49036     r     MD     21098.744        371.278    16.689     0.019  6.58     0
OBS:  57800.52832     r     MD     18117.977        305.701    16.855     0.018  5.00     0
OBS:  57808.44214     r     MD     12655.125        235.613    17.244     0.020  4.75     0
OBS:  57817.38093     r     MD     12296.922        238.706    17.276     0.021  5.75     0
OBS:  57817.38327     r     MD     11390.223        222.962    17.359     0.021  4.49     0
OBS:  57826.53231     r     MD      8424.443        205.684    17.686     0.026  4.92     0
OBS:  57828.46530     r     MD      6620.663        240.971    17.948     0.039  4.31     0
OBS:  57784.51608     i     MD     13900.046        264.493    17.142     0.021  6.49     0
OBS:  57788.45984     i     MD     13795.732        257.840    17.151     0.020  4.82     0
OBS:  57797.49071     i     MD     11199.362        250.996    17.377     0.024  5.77     0
OBS:  57800.52866     i     MD      9109.294        190.164    17.601     0.023  4.68     0
OBS:  57808.44249     i     MD      7186.073        166.736    17.859     0.025  4.22     0
OBS:  57817.38128     i     MD      9157.857        196.012    17.596     0.023  5.01     0
OBS:  57817.38361     i     MD      8147.717        201.322    17.722     0.027  5.49     0
OBS:  57826.53266     i     MD      7381.179        181.797    17.830     0.027  3.97     0
OBS:  57828.46565     i     MD      5746.097        349.592    18.102     0.066  4.18     0
OBS:  57767.53958     i     MD       269.147         84.389    21.425     0.339  5.73     0
OBS:  57767.55235     i     MD        83.887         76.768    22.691     0.988  5.33     0
OBS:  57767.56506     i     MD       283.686         87.832    21.368     0.334  5.92     0
OBS:  57767.57776     i     MD        -6.555         81.259       nan    13.388  5.42     0
OBS:  57795.43322     i     MD     11949.288        234.164    17.307     0.021  7.34     0
OBS:  57795.44864     i     MD     12558.461        233.394    17.253     0.020  6.94     0
OBS:  57795.46407     i     MD     11594.891        395.281    17.339     0.037  7.35     0
OBS:  57795.47948     i     MD     12106.450        253.345    17.292     0.023  6.53     0
OBS:  57823.41339     i     MD      8238.854        157.829    17.710     0.021  4.97     0
OBS:  57823.42821     i     MD      8320.143        154.063    17.700     0.020  4.69     0
OBS:  57823.44304     i     MD      8403.580        153.650    17.689     0.020  4.35     0
OBS:  57823.45788     i     MD      8287.379        153.149    17.704     0.020  4.38     0
OBS:  57850.31084     i     MD      2521.118         75.010    18.996     0.032  3.91     0
OBS:  57850.32385     i     MD      2654.146         76.779    18.940     0.031  4.00     0
OBS:  57850.33685     i     MD      2746.562         77.177    18.903     0.030  3.73     0
OBS:  57850.34984     i     MD      2459.151         73.605    19.023     0.032  3.72     0
OBS:  57784.51644     z     MD     12864.068        270.072    17.227     0.023  4.71     0
OBS:  57788.46019     z     MD     13283.957        281.732    17.192     0.023  3.90     0
OBS:  57797.49106     z     MD     10368.492        329.427    17.461     0.034  6.38     0
OBS:  57800.52901     z     MD      9528.844        238.117    17.552     0.027  4.10     0
OBS:  57808.44283     z     MD      8395.209        226.048    17.690     0.029  4.22     0
OBS:  57817.38163     z     MD      8606.079        367.681    17.663     0.046  4.42     0
OBS:  57817.38396     z     MD      8455.503        231.481    17.682     0.030  4.53     0
OBS:  57826.53301     z     MD      7452.449        209.764    17.819     0.030  3.72     0
OBS:  57828.46600     z     MD      6299.201        225.954    18.002     0.039  4.16     0
END:
