SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: PS17tn
RA: 145.8068086
DECL: 41.3173236
MWEBV: 0.0145
FILTERS: griz
REDSHIFT_HELIO: 0.044704 +- 1.1e-05
REDSHIFT_FINAL: 0.0454582897962 +- 1.1e-05
SEARCH_PEAKMJD: 57787.45426
HOSTGAL_LOGMASS: 10.464 +- 0.001
VPEC: 207.980
VPEC_ERR: 250.000
NOBS: 50
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57781.42967     g     MD      9280.052        193.985    17.581     0.023  5.65     0
OBS:  57787.45387     g     MD      9927.375        192.182    17.508     0.021  6.41     0
OBS:  57798.42102     g     MD      4681.337        148.910    18.324     0.034  3.99     0
OBS:  57808.43880     g     MD      1874.323         85.178    19.318     0.049  3.75     0
OBS:  57817.38778     g     MD       958.845        104.419    20.046     0.118  5.13     0
OBS:  57828.45945     g     MD      1057.511        145.994    19.939     0.149  5.14     0
OBS:  57781.43006     r     MD      8436.480        169.009    17.685     0.022  5.10     0
OBS:  57787.45426     r     MD     10028.619        184.003    17.497     0.020  6.05     0
OBS:  57798.42142     r     MD      6606.494        146.211    17.950     0.024  3.60     0
OBS:  57808.43919     r     MD      5336.347        118.371    18.182     0.024  4.84     0
OBS:  57817.38817     r     MD      3130.174        102.629    18.761     0.035  4.15     0
OBS:  57828.45986     r     MD      1758.707        121.491    19.387     0.075  4.50     0
OBS:  57781.43042     i     MD      6350.402        150.708    17.993     0.026  5.17     0
OBS:  57787.45462     i     MD      5829.920        164.689    18.086     0.031  7.93     0
OBS:  57798.42177     i     MD      3622.437        112.539    18.602     0.034  3.87     0
OBS:  57808.43955     i     MD      4191.528        111.724    18.444     0.029  4.02     0
OBS:  57817.38854     i     MD      3293.740        106.860    18.706     0.035  3.96     0
OBS:  57828.46022     i     MD      1819.964        116.916    19.350     0.069  4.30     0
OBS:  57744.59819     i     MD         1.854         41.255    26.830    24.032  5.34     0
OBS:  57744.62220     i     MD       -53.388         30.963       nan     0.626  3.74     0
OBS:  57744.63415     i     MD       109.667         32.264    22.400     0.318  3.66     0
OBS:  57744.61018     i     MD        22.870         33.519    24.102     1.583  4.09     0
OBS:  57774.37482     i     MD      2451.128         75.122    19.027     0.033  7.46     0
OBS:  57774.50811     i     MD      2675.088         61.624    18.932     0.025  4.91     0
OBS:  57774.53819     i     MD      2730.383         61.635    18.909     0.024  4.17     0
OBS:  57776.37610     i     MD       516.790       1191.306    20.717     2.490  6.96     0
OBS:  57776.52672     i     MD      4199.729         82.194    18.442     0.021  5.47     0
OBS:  57776.56405     i     MD      4179.344         81.979    18.447     0.021  4.91     0
OBS:  57776.59677     i     MD      4188.958         86.264    18.445     0.022  5.57     0
OBS:  57777.34103     i     MD      4626.031         98.758    18.337     0.023  7.00     0
OBS:  57777.37833     i     MD      4592.840         94.090    18.345     0.022  6.88     0
OBS:  57777.52937     i     MD      4935.706         87.587    18.267     0.019  4.64     0
OBS:  57777.56729     i     MD      4671.346         96.688    18.326     0.022  6.92     0
OBS:  57777.60031     i     MD      4923.695         92.185    18.269     0.020  5.06     0
OBS:  57778.40334     i     MD      5505.106        104.683    18.148     0.021  5.31     0
OBS:  57778.48789     i     MD      5382.345         97.748    18.173     0.020  5.37     0
OBS:  57778.62815     i     MD      5561.006        108.353    18.137     0.021  5.86     0
OBS:  57778.64321     i     MD      5393.775        109.408    18.170     0.022  6.56     0
OBS:  57789.32768     i     MD      5954.328        102.930    18.063     0.019  3.65     0
OBS:  57789.36177     i     MD      5850.638        106.578    18.082     0.020  4.39     0
OBS:  57789.44477     i     MD      5895.582        104.557    18.074     0.019  4.69     0
OBS:  57789.51723     i     MD      6161.080        103.542    18.026     0.018  4.07     0
OBS:  57789.55357     i     MD      6002.999        103.257    18.054     0.019  4.24     0
OBS:  57789.58919     i     MD      5927.245        102.550    18.068     0.019  3.86     0
OBS:  57781.43079     z     MD      5035.635        188.939    18.245     0.041  6.27     0
OBS:  57787.45499     z     MD      5164.739        190.762    18.217     0.040  6.59     0
OBS:  57798.42214     z     MD      3517.106        140.619    18.635     0.043  3.36     0
OBS:  57808.43991     z     MD      4058.372        128.466    18.479     0.034  3.24     0
OBS:  57817.38890     z     MD      3024.891        137.883    18.798     0.049  3.65     0
OBS:  57828.46057     z     MD      1182.525        136.216    19.818     0.124  3.75     0
END:
