SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: ASASSN-16hc
RA: 209.7683682
DECL: 33.1390163
MWEBV: 0.0125
FILTERS: griz
REDSHIFT_HELIO: 0.0509344 +- 1.07007e-05
REDSHIFT_FINAL: 0.05161895677 +- 1.07007e-05
SEARCH_PEAKMJD: 57581.27206
HOSTGAL_LOGMASS: 10.760 +- 0.001
VPEC: -51.694
VPEC_ERR: 250.000
NOBS: 28
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57581.27206     g     MD     14333.602        265.030    17.109     0.020  5.29     0
OBS:  57585.29601     g     MD     13156.619        279.591    17.202     0.023  5.96     0
OBS:  57591.26669     g     MD     10957.365        199.599    17.401     0.020  4.98     0
OBS:  57598.26856     g     MD      6072.305        182.149    18.042     0.032  8.49     0
OBS:  57609.25804     g     MD      2993.878        123.002    18.809     0.044  5.23     0
OBS:  57618.25176     g     MD       926.860        279.430    20.082     0.326  6.06     0
OBS:  57630.27894     g     MD       848.439        106.836    20.178     0.136  5.42     0
OBS:  57581.27245     r     MD     11940.944        215.600    17.307     0.020  4.22     0
OBS:  57585.29642     r     MD     11969.958        237.644    17.305     0.021  5.34     0
OBS:  57591.26709     r     MD     10769.082        190.163    17.420     0.019  4.57     0
OBS:  57598.26896     r     MD      6737.696        177.515    17.929     0.028  7.97     0
OBS:  57609.25846     r     MD      4632.479        135.046    18.335     0.032  5.57     0
OBS:  57618.25218     r     MD      3966.428        190.932    18.504     0.052  4.98     0
OBS:  57630.27936     r     MD      2350.417        106.383    19.072     0.049  4.68     0
OBS:  57581.27281     i     MD      6700.119        151.612    17.935     0.024  3.64     0
OBS:  57585.29677     i     MD      5836.982        190.244    18.085     0.035  5.95     0
OBS:  57591.26745     i     MD      5369.467        126.963    18.175     0.026  3.90     0
OBS:  57598.26931     i     MD      3259.853        156.194    18.717     0.052  7.76     0
OBS:  57609.25880     i     MD      3729.022        117.879    18.571     0.034  4.16     0
OBS:  57618.25253     i     MD      3834.448        174.370    18.541     0.049  4.71     0
OBS:  57630.27970     i     MD      1911.852        115.278    19.296     0.065  4.24     0
OBS:  57581.27317     z     MD      6238.450        176.643    18.012     0.031  3.64     0
OBS:  57585.29712     z     MD      5565.040        228.981    18.136     0.044  5.31     0
OBS:  57591.26781     z     MD      4759.013        162.310    18.306     0.037  4.21     0
OBS:  57598.26967     z     MD      2359.953        209.238    19.068     0.096  6.84     0
OBS:  57609.25916     z     MD      2623.087        129.022    18.953     0.053  3.32     0
OBS:  57618.25287     z     MD      2431.554        194.733    19.035     0.087  4.17     0
OBS:  57630.28005     z     MD      1782.418        200.566    19.372     0.122  4.37     0
END:
