SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: PS15coh
RA: 33.9934946
DECL: 12.2371553
MWEBV: 0.1184
FILTERS: griz
REDSHIFT_HELIO: 0.018837 +- 7e-05
REDSHIFT_FINAL: 0.0179715414624 +- 7e-05
SEARCH_PEAKMJD: 57332.30526
HOSTGAL_LOGMASS: 8.630 +- 0.002
VPEC: 179.897
VPEC_ERR: 250.000
NOBS: 36
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57327.47491     g     MD     59483.374        893.448    15.564     0.016  3.80     0
OBS:  57332.30485     g     MD     57808.678        863.310    15.595     0.016  5.47     0
OBS:  57344.38261     g     MD     30849.776        486.881    16.277     0.017  4.64     0
OBS:  57354.30777     g     MD     15812.428        418.324    17.003     0.029  4.76     0
OBS:  57359.25771     g     MD     11982.469        220.126    17.304     0.020  4.61     0
OBS:  57366.25480     g     MD      7496.234        210.975    17.813     0.030  7.02     0
OBS:  57368.44470     g     MD      6606.298        189.047    17.950     0.031  6.83     0
OBS:  57327.47530     r     MD     55212.557        804.173    15.645     0.016  3.85     0
OBS:  57332.30526     r     MD     61670.322        896.549    15.525     0.016  4.47     0
OBS:  57344.38299     r     MD     34245.624        518.662    16.163     0.016  4.57     0
OBS:  57354.30816     r     MD     27559.076        502.889    16.399     0.020  4.05     0
OBS:  57359.25812     r     MD     27120.115        416.972    16.417     0.017  4.59     0
OBS:  57366.25520     r     MD     19317.740        327.561    16.785     0.018  6.49     0
OBS:  57368.44513     r     MD     17308.853        302.195    16.904     0.019  6.70     0
OBS:  57317.35719     r     MD     22211.278        330.081    16.634     0.016  4.00     0
OBS:  57317.36944     r     MD     22350.702        334.106    16.627     0.016  4.36     0
OBS:  57317.38169     r     MD     22219.790        328.836    16.633     0.016  4.07     0
OBS:  57317.39418     r     MD     22432.882        333.498    16.623     0.016  4.31     0
OBS:  57344.29425     r     MD     35076.493        498.557    16.137     0.015  3.79     0
OBS:  57344.30457     r     MD     34928.893        497.970    16.142     0.015  3.70     0
OBS:  57344.31489     r     MD     34207.338        507.731    16.165     0.016  3.96     0
OBS:  57344.32528     r     MD     34782.668        495.218    16.147     0.015  3.88     0
OBS:  57327.47567     i     MD     36730.159        551.596    16.087     0.016  3.87     0
OBS:  57332.30560     i     MD     34357.425        537.252    16.160     0.017  5.10     0
OBS:  57344.38336     i     MD     18075.627        304.619    16.857     0.018  3.83     0
OBS:  57354.30853     i     MD     20685.850        435.874    16.711     0.023  3.99     0
OBS:  57359.25847     i     MD     22965.866        372.243    16.597     0.018  4.38     0
OBS:  57366.25556     i     MD     18229.987        319.813    16.848     0.019  5.29     0
OBS:  57368.44548     i     MD     16745.942        297.011    16.940     0.019  5.65     0
OBS:  57344.38373     z     MD     23811.079        408.939    16.558     0.019  3.66     0
OBS:  57354.30889     z     MD     24871.424        558.762    16.511     0.024  3.91     0
OBS:  57359.25884     z     MD     24104.809        421.226    16.545     0.019  4.35     0
OBS:  57366.25592     z     MD     19619.061        568.830    16.768     0.031  11.32     0
OBS:  57368.44583     z     MD     17142.872        349.634    16.915     0.022  5.51     0
OBS:  57304.64240     z     MD        25.189        129.978    23.997     5.573  4.40     0
OBS:  57387.21059     z     MD      6915.462        148.625    17.900     0.023  3.51     0
END:
