SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: PS16em
RA: 163.8916431
DECL: -3.3662723
MWEBV: 0.0367
FILTERS: griz
REDSHIFT_HELIO: 0.069815 +- 0.000173
REDSHIFT_FINAL: 0.0710460366161 +- 0.000173
SEARCH_PEAKMJD: 57390.57390
HOSTGAL_LOGMASS: 10.399 +- 0.002
VPEC: -20.864
VPEC_ERR: 250.000
NOBS: 53
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57394.58340     g     MD      1685.673        125.429    19.433     0.080  8.21     0
OBS:  57400.52849     g     MD      1147.132        116.798    19.851     0.110  6.48     0
OBS:  57405.50304     g     MD       565.133        105.262    20.620     0.201  3.76     0
OBS:  57410.54972     g     MD      -118.611        232.572       nan     2.118  5.83     0
OBS:  57417.48286     g     MD       147.014        153.860    22.082     1.130  5.07     0
OBS:  57427.48851     g     MD       182.464         72.570    21.847     0.430  4.37     0
OBS:  57437.45152     g     MD       179.544        142.086    21.865     0.855  5.23     0
OBS:  57394.58380     r     MD      2516.578        127.564    18.998     0.055  7.70     0
OBS:  57400.52889     r     MD      1996.475        103.226    19.249     0.056  5.61     0
OBS:  57405.50344     r     MD      1408.638         88.228    19.628     0.068  3.46     0
OBS:  57410.55011     r     MD       980.711        154.354    20.021     0.170  5.09     0
OBS:  57417.48326     r     MD       750.041        111.862    20.312     0.161  4.55     0
OBS:  57427.48890     r     MD       545.809         65.129    20.657     0.129  3.90     0
OBS:  57437.45192     r     MD       414.528        118.534    20.956     0.309  5.33     0
OBS:  57390.57390     r     MD      2979.495         63.863    18.815     0.023  3.82     0
OBS:  57390.58644     r     MD      2971.918         66.205    18.817     0.024  4.15     0
OBS:  57390.59908     r     MD      2919.511         62.257    18.837     0.023  3.47     0
OBS:  57390.61170     r     MD      2923.739         62.294    18.835     0.023  3.47     0
OBS:  57419.44788     r     MD       668.284         62.467    20.438     0.101  6.95     0
OBS:  57419.47009     r     MD       711.402         69.066    20.370     0.105  7.47     0
OBS:  57419.45888     r     MD       732.800         85.205    20.338     0.126  9.93     0
OBS:  57419.48151     r     MD       608.115         66.252    20.540     0.118  7.16     0
OBS:  57420.51157     r     MD       696.583         47.005    20.393     0.073  5.50     0
OBS:  57420.52394     r     MD       636.192         57.237    20.491     0.097  7.64     0
OBS:  57420.53637     r     MD       741.067         48.175    20.325     0.070  5.90     0
OBS:  57420.54880     r     MD       705.676         43.275    20.378     0.066  5.07     0
OBS:  57434.47676     r     MD       432.467        128.423    20.910     0.321  12.71     0
OBS:  57445.41525     r     MD       404.968         56.785    20.981     0.151  5.06     0
OBS:  57445.42758     r     MD       375.205         47.337    21.064     0.136  3.96     0
OBS:  57445.44005     r     MD       357.238         50.280    21.118     0.152  4.22     0
OBS:  57445.45271     r     MD       446.741         50.314    20.875     0.122  4.26     0
OBS:  57461.36413     r     MD       195.197         33.344    21.774     0.184  4.04     0
OBS:  57461.37655     r     MD       219.748         35.481    21.645     0.174  4.45     0
OBS:  57461.38898     r     MD       174.047         43.774    21.898     0.272  4.90     0
OBS:  57461.40147     r     MD       322.135         35.713    21.230     0.120  4.60     0
OBS:  57394.58416     i     MD      1765.656        117.756    19.383     0.072  6.74     0
OBS:  57400.52925     i     MD      1246.930        111.213    19.760     0.096  5.40     0
OBS:  57405.50380     i     MD      1089.791         96.323    19.907     0.095  3.53     0
OBS:  57410.55076     i     MD      1303.533        152.534    19.712     0.126  5.14     0
OBS:  57417.48362     i     MD       882.269        101.517    20.136     0.124  3.46     0
OBS:  57427.48925     i     MD       585.845         77.927    20.581     0.144  3.77     0
OBS:  57437.45228     i     MD       462.944        104.194    20.836     0.243  4.82     0
OBS:  57458.45915     i     MD       138.023        159.821    22.150     1.251  8.75     0
OBS:  57408.53453     i     MD      1452.363         72.759    19.595     0.054  5.38     0
OBS:  57408.54706     i     MD      1259.250         70.523    19.750     0.061  5.13     0
OBS:  57408.55951     i     MD      1252.006         63.333    19.756     0.055  4.31     0
OBS:  57408.57195     i     MD      1280.813         69.873    19.731     0.059  4.95     0
OBS:  57400.52961     z     MD       819.917        148.306    20.216     0.195  4.65     0
OBS:  57405.50416     z     MD       714.167        129.194    20.366     0.195  3.10     0
OBS:  57410.55112     z     MD       443.377        190.388    20.883     0.464  4.99     0
OBS:  57417.48398     z     MD       973.351        158.971    20.029     0.176  3.53     0
OBS:  57427.48961     z     MD       397.770        112.726    21.001     0.306  3.52     0
OBS:  57437.45263     z     MD       576.554        142.323    20.598     0.267  4.70     0
END:
