SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: ASASSN-15go
RA: 92.8768856
DECL: -16.4841129
MWEBV: 0.1375
FILTERS: griz
REDSHIFT_HELIO: 0.018923 +- 0.00015
REDSHIFT_FINAL: 0.0192676226809 +- 0.00015
SEARCH_PEAKMJD: 57124.25913
HOSTGAL_LOGMASS: 10.072 +- 0.027
VPEC: -140.463
VPEC_ERR: 250.000
NOBS: 19
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57124.25841     g     MD     26007.102        393.089    16.462     0.016  8.57     0
OBS:  57130.24521     g     MD     23525.867        391.540    16.571     0.018  7.67     0
OBS:  57136.24884     g     MD     16067.874        820.259    16.985     0.055  8.10     0
OBS:  57137.25068     g     MD     17011.608        316.845    16.923     0.020  5.63     0
OBS:  57316.58103     g     MD       298.044        102.019    21.314     0.370  5.59     0
OBS:  57124.25913     r     MD     34072.343        498.936    16.169     0.016  7.52     0
OBS:  57130.24570     r     MD     31197.664        481.050    16.265     0.017  6.14     0
OBS:  57136.24935     r     MD     20700.149        633.293    16.710     0.033  7.84     0
OBS:  57137.25118     r     MD     20650.180        346.710    16.713     0.018  4.32     0
OBS:  57316.58145     r     MD       101.891        117.208    22.480     1.242  5.71     0
OBS:  57124.25979     i     MD     20822.008        323.745    16.704     0.017  6.55     0
OBS:  57130.24613     i     MD     19513.199        339.947    16.774     0.019  6.16     0
OBS:  57136.24977     i     MD      9835.206        491.512    17.518     0.054  7.08     0
OBS:  57137.25162     i     MD     11767.890        242.526    17.323     0.022  3.44     0
OBS:  57316.58180     i     MD       169.961        106.613    21.924     0.677  4.66     0
OBS:  57124.26046     z     MD     24246.506        393.533    16.538     0.018  5.91     0
OBS:  57130.24656     z     MD     21109.370        412.040    16.689     0.021  5.65     0
OBS:  57136.25021     z     MD     19172.742       1141.193    16.793     0.064  6.70     0
OBS:  57137.25206     z     MD     16072.332        329.418    16.985     0.022  3.32     0
END:
