SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: ASASSN-15fa
RA: 257.4417660
DECL: 62.9743041
MWEBV: 0.0236
FILTERS: griz
REDSHIFT_HELIO: 0.0273452 +- 7.2112e-06
REDSHIFT_FINAL: 0.0272168190203 +- 7.2112e-06
SEARCH_PEAKMJD: 57102.63428
HOSTGAL_LOGMASS: 11.268 +- 0.001
VPEC: 13.425
VPEC_ERR: 250.000
NOBS: 28
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57102.63307     g     MD     24578.868        351.643    16.524     0.016  5.37     0
OBS:  57108.57631     g     MD     20756.048        301.123    16.707     0.016  8.86     0
OBS:  57114.63048     g     MD     14798.409        220.163    17.074     0.016  5.92     0
OBS:  57121.61850     g     MD      8909.663        144.970    17.625     0.018  5.48     0
OBS:  57125.60892     g     MD      6506.408        118.200    17.967     0.020  4.28     0
OBS:  57132.62034     g     MD      2208.454         81.979    19.140     0.040  5.08     0
OBS:  57145.61141     g     MD      2226.207        158.039    19.131     0.077  4.56     0
OBS:  57102.63428     r     MD     25129.397        356.963    16.500     0.015  4.81     0
OBS:  57108.57749     r     MD     22552.722        323.591    16.617     0.016  6.71     0
OBS:  57114.63164     r     MD     15877.492        231.291    16.998     0.016  5.46     0
OBS:  57121.61968     r     MD     13065.448        192.498    17.210     0.016  4.66     0
OBS:  57125.60964     r     MD     12405.985        193.120    17.266     0.017  3.92     0
OBS:  57132.62086     r     MD      7835.709        150.152    17.765     0.021  4.69     0
OBS:  57145.61188     r     MD      5166.412        138.137    18.217     0.029  3.80     0
OBS:  57102.63541     i     MD     15313.246        223.076    17.037     0.016  4.42     0
OBS:  57108.57861     i     MD     12812.965        191.767    17.231     0.016  6.18     0
OBS:  57114.63279     i     MD      8521.256        136.807    17.674     0.017  5.93     0
OBS:  57121.62079     i     MD      8172.976        128.206    17.719     0.017  4.43     0
OBS:  57125.61029     i     MD      9471.499        153.634    17.559     0.018  3.70     0
OBS:  57132.62129     i     MD      8411.041        167.569    17.688     0.022  4.24     0
OBS:  57145.61231     i     MD      4833.249        138.722    18.289     0.031  4.14     0
OBS:  57102.63656     z     MD     15916.922        240.141    16.995     0.016  4.48     0
OBS:  57108.57973     z     MD     13609.090        212.171    17.165     0.017  5.59     0
OBS:  57114.63392     z     MD     10411.416        170.309    17.456     0.018  4.71     0
OBS:  57121.62191     z     MD     10931.959        175.280    17.403     0.017  4.45     0
OBS:  57125.61095     z     MD     11199.951        194.840    17.377     0.019  3.43     0
OBS:  57132.62171     z     MD      1293.606       1374.439    19.720     1.147  3.64     0
OBS:  57145.61273     z     MD      4861.327        161.454    18.283     0.036  4.05     0
END:
