SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: Gaia16aki
RA: 239.7940385
DECL: 14.6416151
MWEBV: 0.0368
FILTERS: griz
REDSHIFT_HELIO: 0.0736316 +- 6.98219e-06
REDSHIFT_FINAL: 0.0739648859611 +- 6.98219e-06
SEARCH_PEAKMJD: 57494.46003
HOSTGAL_LOGMASS: 10.179 +- 0.013
VPEC: -28.727
VPEC_ERR: 250.000
NOBS: 68
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57490.44384     g     MD      4764.430        132.848    18.305     0.030  4.75     0
OBS:  57494.46003     g     MD      4924.169        152.126    18.269     0.033  5.46     0
OBS:  57498.57418     g     MD      3577.435        204.921    18.616     0.062  5.40     0
OBS:  57505.57567     g     MD      2371.239        174.015    19.063     0.079  6.44     0
OBS:  57512.42704     g     MD      1480.707         90.201    19.574     0.066  5.62     0
OBS:  57513.40464     g     MD      1003.674         70.098    19.996     0.075  3.27     0
OBS:  57523.41258     g     MD       490.892        117.827    20.773     0.259  6.20     0
OBS:  57537.37530     g     MD       420.813         76.970    20.940     0.198  3.47     0
OBS:  57541.44263     g     MD       503.947        104.206    20.744     0.223  4.84     0
OBS:  57786.63403     g     MD      -127.354        101.939       nan     0.864  6.94     0
OBS:  57819.61376     g     MD      -144.597         76.009       nan     0.568  4.87     0
OBS:  57827.57647     g     MD       154.228        131.401    22.030     0.920  4.46     0
OBS:  57832.53966     g     MD       -79.372         69.516       nan     0.946  3.79     0
OBS:  57490.44423     r     MD      4586.760        120.379    18.346     0.028  5.56     0
OBS:  57494.46043     r     MD      4554.281        126.637    18.354     0.030  4.86     0
OBS:  57498.57458     r     MD      3869.156        150.707    18.531     0.042  4.85     0
OBS:  57505.57606     r     MD      2730.221        150.176    18.910     0.059  6.78     0
OBS:  57512.42743     r     MD      2206.950        100.689    19.141     0.049  5.88     0
OBS:  57513.40504     r     MD      1897.066         71.297    19.305     0.041  3.16     0
OBS:  57523.41297     r     MD      1510.118         97.985    19.552     0.070  5.19     0
OBS:  57537.37569     r     MD       888.487         64.780    20.128     0.079  3.13     0
OBS:  57541.44303     r     MD       798.078         84.225    20.245     0.114  4.22     0
OBS:  57786.63443     r     MD       -50.731         69.830       nan     1.487  5.09     0
OBS:  57819.61415     r     MD        41.902         62.702    23.444     1.616  4.41     0
OBS:  57827.57687     r     MD        72.593         92.946    22.848     1.383  4.36     0
OBS:  57832.54005     r     MD         7.714         54.233    25.282     7.593  3.68     0
OBS:  57466.51528     r     MD       -52.635         45.484       nan     0.933  3.68     0
OBS:  57466.52726     r     MD        46.002         45.174    23.343     1.061  3.75     0
OBS:  57466.53939     r     MD         6.262         44.906    25.508     7.745  3.96     0
OBS:  57466.55209     r     MD        14.912         48.049    24.566     3.480  4.55     0
