SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: ASASSN-16av
RA: 177.8677279
DECL: 22.0260754
MWEBV: 0.0236
FILTERS: griz
REDSHIFT_HELIO: 0.025668 +- 6.7e-05
REDSHIFT_FINAL: 0.026732723945 +- 6.7e-05
SEARCH_PEAKMJD: 57409.54085
HOSTGAL_LOGMASS: 10.768 +- 0.001
VPEC: 246.586
VPEC_ERR: 250.000
NOBS: 29
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57409.54047     g     MD     23236.852        511.475    16.585     0.024  7.80     0
OBS:  57418.52079     g     MD     15647.693        313.580    17.014     0.022  4.04     0
OBS:  57422.58892     g     MD     14277.591        339.239    17.113     0.026  7.98     0
OBS:  57428.47016     g     MD      9001.359        234.807    17.614     0.028  4.46     0
OBS:  57436.62708     g     MD      3490.389        265.532    18.643     0.082  8.62     0
OBS:  57436.65627     g     MD      3031.621        260.896    18.796     0.093  8.52     0
OBS:  57446.53477     g     MD      2697.452        167.542    18.923     0.067  3.56     0
OBS:  57409.54085     r     MD     25117.893        510.148    16.500     0.022  8.89     0
OBS:  57418.52117     r     MD     20129.751        366.602    16.740     0.020  4.02     0
OBS:  57422.58930     r     MD     16349.967        347.523    16.966     0.023  5.45     0
OBS:  57428.47056     r     MD     15832.495        315.513    17.001     0.022  3.94     0
OBS:  57436.62749     r     MD     10225.021        331.844    17.476     0.035  8.70     0
OBS:  57436.65668     r     MD     11459.213        335.471    17.352     0.032  7.45     0
OBS:  57446.53515     r     MD      7323.051        226.954    17.838     0.034  3.73     0
OBS:  57409.54122     i     MD     13843.702        430.600    17.147     0.034  7.61     0
OBS:  57418.52154     i     MD      9673.962        292.844    17.536     0.033  3.77     0
OBS:  57422.58968     i     MD      7878.114        341.958    17.759     0.047  6.11     0
OBS:  57428.47093     i     MD     11527.472        302.588    17.346     0.028  3.59     0
OBS:  57436.62784     i     MD     10136.876        425.250    17.485     0.045  9.96     0
OBS:  57436.65702     i     MD     10168.824        360.446    17.482     0.038  5.99     0
OBS:  57446.53552     i     MD      7814.389        288.057    17.768     0.040  3.84     0
OBS:  57521.25379     i     MD       757.067         81.808    20.302     0.117  4.23     0
OBS:  57409.54159     z     MD     14696.603        529.029    17.082     0.039  6.66     0
OBS:  57418.52191     z     MD     12189.758        388.777    17.285     0.034  3.53     0
OBS:  57422.59005     z     MD      6594.653        519.290    17.952     0.085  6.41     0
OBS:  57428.47130     z     MD     12805.873        392.830    17.231     0.033  3.49     0
OBS:  57436.62820     z     MD     10607.651        579.515    17.436     0.059  9.40     0
OBS:  57436.65738     z     MD     11951.098        494.273    17.306     0.045  6.22     0
OBS:  57446.53589     z     MD      6630.762        359.782    17.946     0.059  3.51     0
END:
