SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: PS15cku
RA: 21.0938803
DECL: 3.5875932
MWEBV: 0.0226
FILTERS: griz
REDSHIFT_HELIO: 0.0232732 +- 7e-05
REDSHIFT_FINAL: 0.0222373030973 +- 7e-05
SEARCH_PEAKMJD: 57316.39530
HOSTGAL_LOGMASS: 9.576 +- 0.011
VPEC: 303.610
VPEC_ERR: 250.000
NOBS: 53
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57316.39530     g     MD     39304.927        617.758    16.014     0.017  9.21     0
OBS:  57324.36386     g     MD     36116.052        593.260    16.106     0.018  5.05     0
OBS:  57330.25117     g     MD     29806.744        505.350    16.314     0.018  10.51     0
OBS:  57343.34217     g     MD      9896.271        244.087    17.511     0.027  7.20     0
OBS:  57354.30582     g     MD      4828.566        263.991    18.290     0.059  5.19     0
OBS:  57361.30057     g     MD      3831.911        133.376    18.541     0.038  4.32     0
OBS:  57956.60591     g     MD       -31.616         89.230       nan     3.048  5.55     0
OBS:  57966.57319     g     MD      -139.007         64.251       nan     0.499  4.03     0
OBS:  57316.39569     r     MD     36828.013        560.821    16.085     0.017  7.74     0
OBS:  57324.36425     r     MD     35649.136        541.776    16.120     0.016  4.17     0
OBS:  57330.25158     r     MD     27119.439        449.580    16.417     0.018  7.47     0
OBS:  57343.34256     r     MD     18474.287        318.193    16.834     0.019  6.11     0
OBS:  57354.30621     r     MD     12414.729        330.901    17.265     0.029  4.96     0
OBS:  57361.30097     r     MD      8882.534        180.699    17.629     0.022  4.22     0
OBS:  57956.60631     r     MD        50.343         93.976    23.245     2.016  6.23     0
OBS:  57966.57360     r     MD       102.645         54.751    22.472     0.576  3.45     0
OBS:  57316.39605     i     MD     23849.667        401.903    16.556     0.018  8.25     0
OBS:  57324.36461     i     MD     19941.618        337.535    16.751     0.018  3.61     0
OBS:  57330.25194     i     MD     13833.381        291.916    17.148     0.023  6.70     0
OBS:  57343.34292     i     MD     12856.559        266.865    17.227     0.022  6.29     0
OBS:  57354.30658     i     MD     11499.361        327.543    17.348     0.031  4.34     0
OBS:  57361.30133     i     MD      7379.204        164.316    17.830     0.024  3.95     0
OBS:  57956.60668     i     MD         3.745        111.972    26.066    32.291  5.88     0
OBS:  57966.57396     i     MD         7.334         65.561    25.337     9.654  3.36     0
OBS:  57316.39930     i     MD     24801.366        370.882    16.514     0.016  9.51     0
OBS:  57316.41064     i     MD     25011.812        367.486    16.505     0.016  6.83     0
OBS:  57316.42196     i     MD     25530.817        374.382    16.482     0.016  6.28     0
OBS:  57316.43327     i     MD     25938.449        375.738    16.465     0.016  4.76     0
OBS:  57318.45624     i     MD     23822.836        353.746    16.558     0.016  3.43     0
OBS:  57318.46702     i     MD     24062.954        351.282    16.547     0.016  3.33     0
OBS:  57318.47630     i     MD     24770.110        361.968    16.515     0.016  3.59     0
OBS:  57318.48653     i     MD     24920.131        366.072    16.509     0.016  3.40     0
OBS:  57318.49591     i     MD     23786.167        352.444    16.559     0.016  3.65     0
OBS:  57328.41182     i     MD     14486.037        220.832    17.098     0.017  3.31     0
OBS:  57328.42368     i     MD     15039.485        227.555    17.057     0.016  3.20     0
OBS:  57328.44728     i     MD     16036.130        241.773    16.987     0.016  3.34     0
OBS:  57328.43546     i     MD     15820.844        239.588    17.002     0.016  3.70     0
OBS:  57354.32457     i     MD     11759.209        224.904    17.324     0.021  4.37     0
OBS:  57354.31298     i     MD     11532.221        257.392    17.345     0.024  4.16     0
OBS:  57354.33607     i     MD     11524.058        249.774    17.346     0.023  3.67     0
OBS:  57354.34757     i     MD     11533.878        229.077    17.345     0.022  4.40     0
OBS:  57380.27571     i     MD      3644.934         91.539    18.596     0.027  3.79     0
OBS:  57380.28694     i     MD      3355.559         98.789    18.686     0.032  3.65     0
OBS:  57380.29814     i     MD      3454.001        129.234    18.654     0.040  4.21     0
OBS:  57380.30933     i     MD      3242.290        113.667    18.723     0.038  3.79     0
OBS:  57324.36498     z     MD     19214.944        382.619    16.791     0.022  3.67     0
OBS:  57330.25229     z     MD     14830.150        381.119    17.072     0.028  6.52     0
OBS:  57343.34329     z     MD     14398.749        340.529    17.104     0.026  6.35     0
OBS:  57354.30694     z     MD     11647.452        392.751    17.334     0.036  4.08     0
OBS:  57361.30169     z     MD      6833.827        190.591    17.913     0.030  3.65     0
OBS:  57956.60703     z     MD       -36.159        161.385       nan     4.820  5.83     0
OBS:  57966.57431     z     MD        49.963        102.314    23.253     2.212  3.13     0
OBS:  57392.21041     z     MD      1154.252        125.851    19.844     0.118  4.87     0
END:
