SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: PS16fbb
RA: 1.7630911
DECL: -20.6968108
MWEBV: 0.0176
FILTERS: griz
REDSHIFT_HELIO: 0.0525 +- 0.0001
REDSHIFT_FINAL: 0.0514377740967 +- 0.0001
SEARCH_PEAKMJD: 57721.23982
HOSTGAL_LOGMASS: 9.505 +- 0.014
VPEC: -62.492
VPEC_ERR: 250.000
NOBS: 33
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57710.30760     g     MD      5738.106        189.327    18.103     0.036  11.17     0
OBS:  57721.23982     g     MD     10248.533        211.728    17.473     0.022  4.07     0
OBS:  57744.21001     g     MD      1988.700        113.912    19.254     0.062  5.51     0
OBS:  57761.26764     g     MD       574.965        249.064    20.601     0.468  7.49     0
OBS:  57710.30800     r     MD      5196.774        177.256    18.211     0.037  10.62     0
OBS:  57719.25306     r     MD      8346.904        251.432    17.696     0.033  15.10     0
OBS:  57721.24023     r     MD      8351.015        168.169    17.696     0.022  3.90     0
OBS:  57744.21043     r     MD      4521.141        123.669    18.362     0.030  4.69     0
OBS:  57761.26807     r     MD      1863.254        178.562    19.324     0.104  6.72     0
OBS:  57710.30836     i     MD      4287.193        197.382    18.420     0.050  8.55     0
OBS:  57721.24059     i     MD      5735.662        141.851    18.104     0.027  3.52     0
OBS:  57744.21078     i     MD      3636.650        127.091    18.598     0.038  4.46     0
OBS:  57761.26842     i     MD      1656.123        168.622    19.452     0.110  5.99     0
OBS:  57670.40664     i     MD        24.028         32.781    24.048     1.473  3.22     0
OBS:  57670.41765     i     MD       -11.007         30.345       nan     2.977  3.04     0
OBS:  57670.42865     i     MD        29.631         28.129    23.821     1.025  3.08     0
OBS:  57670.43964     i     MD       -66.950         30.783       nan     0.497  3.43     0
OBS:  57705.26988     i     MD      1491.879         89.597    19.566     0.065  5.02     0
OBS:  57705.28107     i     MD      1381.349         86.259    19.649     0.067  4.45     0
OBS:  57705.29227     i     MD      1621.814         84.375    19.475     0.056  4.23     0
OBS:  57705.30345     i     MD      1583.406         80.884    19.501     0.055  3.84     0
OBS:  57706.31006     i     MD      1820.442         70.970    19.350     0.042  3.46     0
OBS:  57706.32102     i     MD      1704.674         98.488    19.421     0.062  5.38     0
OBS:  57706.33197     i     MD      1745.618        115.415    19.395     0.071  5.92     0
OBS:  57706.34294     i     MD      1937.280        129.715    19.282     0.072  7.06     0
OBS:  57711.34809     i     MD      4811.160        189.519    18.294     0.043  8.21     0
OBS:  57711.35839     i     MD      4595.763        131.782    18.344     0.031  8.20     0
OBS:  57711.36869     i     MD      4225.952        578.625    18.435     0.148  8.81     0
OBS:  57711.37898     i     MD      5998.460       1206.759    18.055     0.217  7.38     0
OBS:  57719.25376     z     MD      4522.570        306.601    18.362     0.073  9.07     0
OBS:  57721.24095     z     MD      4686.201        165.448    18.323     0.038  3.28     0
OBS:  57744.21114     z     MD      2931.814        166.974    18.832     0.062  3.84     0
OBS:  57761.26877     z     MD      1441.752        210.013    19.603     0.157  5.22     0
END:
