SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: iPTF16auf
RA: 217.7884472
DECL: 27.2360178
MWEBV: 0.0131
FILTERS: griz
REDSHIFT_HELIO: 0.015018 +- 5e-06
REDSHIFT_FINAL: 0.015653985076 +- 5e-06
SEARCH_PEAKMJD: 57538.43921
HOSTGAL_LOGMASS: 9.067 +- 0.017
VPEC: -98.463
VPEC_ERR: 250.000
NOBS: 41
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57523.30907     g     MD     12037.109        235.468    17.299     0.021  5.18     0
OBS:  57527.32031     g     MD     31367.976        537.152    16.259     0.019  6.92     0
OBS:  57536.26593     g     MD     73937.378       1074.583    15.328     0.016  3.54     0
OBS:  57538.43921     g     MD     77177.020       1115.485    15.281     0.016  3.72     0
OBS:  57543.26244     g     MD     69804.650       1019.195    15.390     0.016  5.32     0
OBS:  57555.26941     g     MD     28553.697        464.325    16.361     0.018  4.78     0
OBS:  57566.34738     g     MD     12001.620        220.030    17.302     0.020  3.94     0
OBS:  57523.30946     r     MD     11892.600        216.510    17.312     0.020  4.68     0
OBS:  57527.32070     r     MD     28162.340        453.573    16.376     0.017  5.61     0
OBS:  57536.26633     r     MD     65470.653        944.077    15.460     0.016  3.47     0
OBS:  57538.43961     r     MD     73701.285       1054.214    15.331     0.016  3.54     0
OBS:  57543.26284     r     MD     74349.864       1069.353    15.322     0.016  4.69     0
OBS:  57555.26979     r     MD     44387.851        677.549    15.882     0.017  4.53     0
OBS:  57566.34778     r     MD     32943.918        495.779    16.206     0.016  3.66     0
OBS:  57535.41715     r     MD     69878.015        978.386    15.389     0.015  4.58     0
OBS:  57535.42788     r     MD     70692.484        989.678    15.377     0.015  4.74     0
OBS:  57535.43924     r     MD     70388.225        986.267    15.381     0.015  5.07     0
OBS:  57535.44999     r     MD     70286.438        985.717    15.383     0.015  5.41     0
OBS:  57549.39003     r     MD     53184.106        747.011    15.686     0.015  6.56     0
OBS:  57549.40161     r     MD     52179.615        733.223    15.706     0.015  6.63     0
OBS:  57549.41320     r     MD     53776.940        754.558    15.674     0.015  4.99     0
OBS:  57549.42477     r     MD     52646.634        739.449    15.697     0.015  5.83     0
OBS:  57523.30982     i     MD      9263.553        187.968    17.583     0.022  4.45     0
OBS:  57527.32107     i     MD     23337.635        392.824    16.580     0.018  5.52     0
OBS:  57536.26669     i     MD     46968.372        693.190    15.820     0.016  3.70     0
OBS:  57538.43997     i     MD     47118.204        689.297    15.817     0.016  3.92     0
OBS:  57543.26320     i     MD     42425.669        629.233    15.931     0.016  4.04     0
OBS:  57555.27015     i     MD     30238.076        483.666    16.299     0.017  4.15     0
OBS:  57566.34814     i     MD     29718.686        450.308    16.317     0.016  3.32     0
OBS:  57558.33890     i     MD     28822.872        420.338    16.351     0.016  5.39     0
OBS:  57558.35043     i     MD     29223.116        422.533    16.336     0.016  4.62     0
OBS:  57558.36197     i     MD     28771.963        419.026    16.353     0.016  4.54     0
OBS:  57558.37345     i     MD     29582.328        428.966    16.322     0.016  4.72     0
OBS:  57523.31018     z     MD      9110.571        232.967    17.601     0.028  4.73     0
OBS:  57527.32142     z     MD     21187.547        401.813    16.685     0.021  5.13     0
OBS:  57536.26704     z     MD     49129.341        747.050    15.772     0.016  3.18     0
OBS:  57538.44033     z     MD     49920.606        746.722    15.754     0.016  3.02     0
OBS:  57543.26356     z     MD     45122.416        694.861    15.864     0.017  3.70     0
OBS:  57555.27053     z     MD     36576.617        597.118    16.092     0.018  4.73     0
OBS:  57566.34850     z     MD     30766.820        488.558    16.280     0.017  3.29     0
OBS:  57493.62478     z     MD      -276.374        133.293       nan     0.521  5.35     0
END:
