SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: ASASSN-15pr
RA: 346.6645393
DECL: -12.5727714
MWEBV: 0.0294
FILTERS: griz
REDSHIFT_HELIO: 0.033093 +- 0.00015
REDSHIFT_FINAL: 0.0319280005432 +- 0.00015
SEARCH_PEAKMJD: 57286.43940
HOSTGAL_LOGMASS: 9.801 +- 0.002
VPEC: 348.302
VPEC_ERR: 250.000
NOBS: 26
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57286.43940     g     MD     15802.116        391.446    17.003     0.027  7.35     0
OBS:  57297.33036     g     MD      7526.337        184.724    17.809     0.027  4.93     0
OBS:  57308.30492     g     MD      2905.509        129.057    18.842     0.048  5.04     0
OBS:  57314.27118     g     MD      2099.468        135.926    19.195     0.070  6.52     0
OBS:  57322.31169     g     MD      1683.221        295.727    19.435     0.190  5.67     0
OBS:  57324.26055     g     MD      1144.965        152.072    19.853     0.143  5.06     0
OBS:  57286.43980     r     MD     15750.564        346.634    17.007     0.024  6.87     0
OBS:  57297.33076     r     MD      8561.224        177.211    17.669     0.022  4.88     0
OBS:  57308.30532     r     MD      7054.116        150.962    17.879     0.023  4.36     0
OBS:  57314.27159     r     MD      4762.311        139.779    18.305     0.032  5.37     0
OBS:  57322.31210     r     MD      2954.067        217.536    18.824     0.080  5.15     0
OBS:  57324.26097     r     MD      2727.893        145.011    18.910     0.057  5.03     0
OBS:  57286.44015     i     MD      9060.554        311.163    17.607     0.037  5.95     0
OBS:  57297.33111     i     MD      4294.821        144.077    18.418     0.036  5.03     0
OBS:  57308.30568     i     MD      5561.959        145.879    18.137     0.028  4.12     0
OBS:  57314.27195     i     MD      4776.557        155.851    18.302     0.035  5.53     0
OBS:  57322.31245     i     MD      2711.693        203.889    18.917     0.081  4.93     0
OBS:  57324.26133     i     MD      2766.358        145.980    18.895     0.057  4.99     0
OBS:  57353.23470     i     MD       965.111        129.720    20.039     0.145  5.85     0
OBS:  57353.24586     i     MD       794.332        142.952    20.250     0.194  6.08     0
OBS:  57286.44050     z     MD      7219.209        369.846    17.854     0.055  5.29     0
OBS:  57297.33146     z     MD      5223.950        157.312    18.205     0.033  3.84     0
OBS:  57308.30604     z     MD      4803.647        202.091    18.296     0.045  4.30     0
OBS:  57314.27230     z     MD      3994.082        194.634    18.496     0.053  5.03     0
OBS:  57322.31281     z     MD      1860.934        283.581    19.326     0.165  5.55     0
OBS:  57324.26169     z     MD      2072.534        182.642    19.209     0.095  3.72     0
END:
