SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: ASASSN-15np
RA: 226.5107880
DECL: 7.5614642
MWEBV: 0.0264
FILTERS: griz
REDSHIFT_HELIO: 0.037683 +- 4.5e-05
REDSHIFT_FINAL: 0.038299021618 +- 4.5e-05
SEARCH_PEAKMJD: 57245.26464
HOSTGAL_LOGMASS: 10.122 +- 0.001
VPEC: 162.681
VPEC_ERR: 250.000
NOBS: 19
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57242.27481     g     MD     12346.927        242.618    17.271     0.021  5.63     0
OBS:  57245.26423     g     MD     11237.052        213.373    17.373     0.021  3.96     0
OBS:  57262.24938     g     MD      2864.862        253.259    18.857     0.095  5.38     0
OBS:  57268.24250     g     MD      1732.492        142.139    19.403     0.089  5.90     0
OBS:  57275.23717     g     MD       837.885        133.167    20.192     0.172  5.27     0
OBS:  57242.27522     r     MD     12252.578        228.779    17.279     0.020  4.48     0
OBS:  57245.26464     r     MD     12496.705        229.278    17.258     0.020  3.35     0
OBS:  57262.24978     r     MD      6092.888        206.156    18.038     0.037  4.33     0
OBS:  57268.24292     r     MD      4372.033        161.502    18.398     0.040  5.41     0
OBS:  57275.23759     r     MD      3248.767        155.504    18.721     0.052  5.40     0
OBS:  57242.27558     i     MD      7691.734        168.748    17.785     0.024  4.27     0
OBS:  57245.26492     i     MD      7120.111        167.300    17.869     0.025  2.82     0
OBS:  57262.25014     i     MD      4540.468        181.569    18.357     0.043  3.88     0
OBS:  57268.24327     i     MD      4681.223        184.702    18.324     0.043  5.23     0
OBS:  57275.23794     i     MD      3155.769        243.140    18.752     0.083  5.94     0
OBS:  57245.26537     z     MD      7138.335        183.965    17.866     0.028  2.82     0
OBS:  57262.25049     z     MD      4144.200        233.267    18.456     0.061  3.63     0
OBS:  57268.24362     z     MD      4260.546        256.922    18.426     0.065  4.78     0
OBS:  57275.23829     z     MD      2346.564        234.836    19.074     0.108  4.33     0
END:
