SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: SN2016glz
RA: 1.4732305
DECL: 8.4301882
MWEBV: 0.0705
FILTERS: griz
REDSHIFT_HELIO: 0.0409939 +- 7e-05
REDSHIFT_FINAL: 0.0397909861874 +- 7e-05
SEARCH_PEAKMJD: 57668.43330
HOSTGAL_LOGMASS: 6.000 +- 0.100
VPEC: 367.932
VPEC_ERR: 250.000
NOBS: 32
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57661.46610     g     MD     15194.864        272.469    17.046     0.019  5.97     0
OBS:  57668.43292     g     MD     14984.022        258.187    17.061     0.019  3.96     0
OBS:  57680.41758     g     MD      7049.847        176.471    17.880     0.027  4.04     0
OBS:  57687.41015     g     MD      4376.889        127.799    18.397     0.032  6.13     0
OBS:  57698.31716     g     MD      1968.849        123.866    19.264     0.068  4.57     0
OBS:  57710.30459     g     MD      1574.282        155.455    19.507     0.107  11.24     0
OBS:  57661.46649     r     MD     14622.478        256.476    17.087     0.019  7.08     0
OBS:  57668.43330     r     MD     15369.836        255.514    17.033     0.018  3.68     0
OBS:  57680.41797     r     MD      8870.430        172.983    17.630     0.021  3.66     0
OBS:  57687.41055     r     MD      7827.193        159.798    17.766     0.022  5.31     0
OBS:  57698.31755     r     MD      6072.031        141.350    18.042     0.025  4.32     0
OBS:  57710.30497     r     MD      3349.165        120.502    18.688     0.039  6.90     0
OBS:  57661.46685     i     MD      9189.684        194.997    17.592     0.023  5.55     0
OBS:  57668.43367     i     MD      8342.910        166.854    17.697     0.022  3.70     0
OBS:  57680.41834     i     MD      4220.366        120.378    18.437     0.031  3.27     0
OBS:  57687.41091     i     MD      4605.657        127.237    18.342     0.030  4.96     0
OBS:  57698.31792     i     MD      4839.770        131.827    18.288     0.029  3.84     0
OBS:  57710.30534     i     MD      2730.717        133.540    18.909     0.053  6.25     0
OBS:  57615.45649     i     MD        22.534         87.825    24.118     4.209  3.53     0
OBS:  57615.46831     i     MD       -53.729         37.802       nan     0.760  3.40     0
OBS:  57615.49745     i     MD       -48.236         41.609       nan     0.932  3.71     0
OBS:  57615.50922     i     MD        17.696         41.810    24.380     2.552  3.32     0
OBS:  57680.42026     i     MD      4278.040         85.187    18.422     0.022  3.94     0
OBS:  57680.43181     i     MD      4333.792         81.751    18.408     0.020  3.57     0
OBS:  57680.44339     i     MD      4269.271         84.759    18.424     0.021  3.61     0
OBS:  57680.45503     i     MD      4256.612         82.621    18.427     0.021  3.63     0
OBS:  57661.46722     z     MD      8274.212        235.829    17.706     0.031  4.51     0
OBS:  57668.43403     z     MD      7217.298        192.129    17.854     0.029  3.44     0
OBS:  57680.41880     z     MD      4055.909        155.027    18.480     0.041  3.03     0
OBS:  57687.41126     z     MD      4770.414        168.243    18.304     0.038  4.73     0
OBS:  57698.31828     z     MD      4286.027        162.267    18.420     0.041  3.48     0
OBS:  57710.30570     z     MD      2178.673        197.276    19.155     0.098  6.41     0
END:
