SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: ASASSN-16ct
RA: 228.4763123
DECL: 4.7572559
MWEBV: 0.0456
FILTERS: griz
REDSHIFT_HELIO: 0.0419104 +- 3.5989e-05
REDSHIFT_FINAL: 0.0425009558264 +- 3.5989e-05
SEARCH_PEAKMJD: 57462.55610
HOSTGAL_LOGMASS: 9.329 +- 0.053
VPEC: 331.116
VPEC_ERR: 250.000
NOBS: 37
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57457.53176     g     MD     14123.525        261.912    17.125     0.020  4.89     0
OBS:  57462.55610     g     MD     14089.554        258.519    17.128     0.020  5.04     0
OBS:  57479.51452     g     MD      4409.263        124.851    18.389     0.031  4.31     0
OBS:  57487.52976     g     MD      2914.859        113.379    18.838     0.042  5.18     0
OBS:  57494.45826     g     MD      1958.291        115.378    19.270     0.064  4.10     0
OBS:  57505.48314     g     MD      1355.458        124.988    19.670     0.100  4.64     0
OBS:  57879.41269     g     MD         9.340        110.960    25.074    12.831  3.55     0
OBS:  57457.53215     r     MD     13197.996        234.022    17.199     0.019  4.67     0
OBS:  57462.55649     r     MD     13240.021        234.643    17.195     0.019  5.09     0
OBS:  57479.51491     r     MD      6978.469        144.103    17.891     0.022  3.72     0
OBS:  57487.53015     r     MD      6160.437        140.956    18.026     0.025  4.14     0
OBS:  57494.45865     r     MD      5050.372        135.817    18.242     0.029  4.08     0
OBS:  57505.48353     r     MD      3029.953        124.568    18.796     0.044  4.33     0
OBS:  57879.41308     r     MD       -14.644         82.597       nan     6.092  3.35     0
OBS:  57478.50100     r     MD      7887.818        128.547    17.758     0.018  4.21     0
OBS:  57478.51206     r     MD      7599.153        122.210    17.798     0.017  3.77     0
OBS:  57478.52314     r     MD      7946.068        129.388    17.750     0.018  4.08     0
OBS:  57478.53428     r     MD      7817.194        124.564    17.767     0.017  3.69     0
OBS:  57495.50855     r     MD      5102.633         93.815    18.231     0.020  3.54     0
OBS:  57495.52198     r     MD      4942.319         92.758    18.265     0.020  3.64     0
OBS:  57495.53512     r     MD      4790.032         94.434    18.299     0.021  4.33     0
OBS:  57495.54823     r     MD      4690.952         89.229    18.322     0.021  3.92     0
OBS:  57457.53251     i     MD      8481.866        180.436    17.679     0.023  4.19     0
OBS:  57462.55685     i     MD      7889.990        179.482    17.757     0.025  4.76     0
OBS:  57479.51527     i     MD      4632.538        117.494    18.335     0.027  3.79     0
OBS:  57487.53051     i     MD      5314.939        136.964    18.186     0.028  4.26     0
OBS:  57494.45901     i     MD      4580.889        150.126    18.348     0.035  4.85     0
OBS:  57505.48389     i     MD      2789.968        116.105    18.886     0.045  3.73     0
OBS:  57879.41344     i     MD       272.267         98.827    21.413     0.392  3.62     0
OBS:  57462.55722     z     MD      7564.562        201.267    17.803     0.029  3.92     0
OBS:  57479.51564     z     MD      4814.160        151.932    18.294     0.034  3.38     0
OBS:  57487.53088     z     MD      4587.916        165.969    18.346     0.039  3.52     0
OBS:  57494.45937     z     MD      4792.389        202.491    18.299     0.046  4.88     0
OBS:  57505.48425     z     MD      2108.327        159.506    19.190     0.082  4.14     0
OBS:  57879.41380     z     MD       455.596        127.625    20.854     0.303  2.89     0
OBS:  57438.65890     z     MD       -22.865         90.295       nan     4.265  3.93     0
OBS:  57456.65486     z     MD      7667.581        192.987    17.788     0.027  6.67     0
END:
