SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: ASASSN-15sf
RA: 2.8650422
DECL: -6.4273257
MWEBV: 0.0264
FILTERS: griz
REDSHIFT_HELIO: 0.02468 +- 0.001
REDSHIFT_FINAL: 0.0235178101291 +- 0.001
SEARCH_PEAKMJD: 57332.24630
HOSTGAL_LOGMASS: 9.365 +- 0.034
VPEC: 258.803
VPEC_ERR: 250.000
NOBS: 40
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57327.33431     g     MD     33020.006        513.157    16.203     0.017  3.51     0
OBS:  57332.24630     g     MD     41574.219        629.911    15.953     0.016  6.83     0
OBS:  57343.29741     g     MD     28487.604        452.195    16.363     0.017  4.88     0
OBS:  57353.25279     g     MD     13962.541        373.240    17.138     0.029  6.76     0
OBS:  57359.20464     g     MD      8894.768        203.077    17.627     0.025  4.94     0
OBS:  57369.21166     g     MD      4819.988        152.837    18.292     0.034  5.80     0
OBS:  57380.22075     g     MD      3311.440        173.771    18.700     0.057  4.19     0
OBS:  57327.33473     r     MD     29648.070        464.041    16.320     0.017  4.09     0
OBS:  57332.24670     r     MD     36671.620        546.088    16.089     0.016  5.34     0
OBS:  57343.29781     r     MD     26005.265        406.645    16.462     0.017  4.58     0
OBS:  57353.25320     r     MD     16785.648        347.303    16.938     0.022  5.97     0
OBS:  57359.20505     r     MD     16000.750        266.559    16.990     0.018  4.63     0
OBS:  57369.21206     r     MD     11957.717        217.052    17.306     0.020  4.75     0
OBS:  57380.22116     r     MD      6771.760        168.402    17.923     0.027  4.09     0
OBS:  57327.33509     i     MD     21035.277        341.537    16.693     0.018  3.33     0
OBS:  57332.24706     i     MD     20405.703        337.273    16.726     0.018  5.83     0
OBS:  57343.29817     i     MD     13203.746        237.692    17.198     0.020  4.04     0
OBS:  57353.25355     i     MD      9257.243        280.620    17.584     0.033  5.94     0
OBS:  57359.20540     i     MD     10633.790        208.683    17.433     0.021  4.14     0
OBS:  57369.21241     i     MD     10599.393        203.538    17.437     0.021  4.32     0
OBS:  57380.22152     i     MD      5616.176        164.781    18.126     0.032  4.46     0
OBS:  57316.35049     i     MD      1443.829         82.126    19.601     0.061  6.39     0
OBS:  57316.36149     i     MD      1555.597         63.476    19.520     0.044  4.99     0
OBS:  57316.37250     i     MD      1399.800         76.433    19.635     0.059  6.75     0
OBS:  57316.38349     i     MD      1404.747         73.717    19.631     0.057  6.38     0
OBS:  57317.31260     i     MD      2302.057         64.811    19.095     0.030  3.45     0
OBS:  57317.32364     i     MD      2359.713         67.632    19.068     0.031  3.52     0
OBS:  57317.33467     i     MD      2300.045         71.089    19.096     0.033  3.96     0
OBS:  57317.34572     i     MD      2448.738         69.215    19.028     0.031  3.88     0
OBS:  57327.33545     z     MD     18021.972        330.340    16.860     0.020  3.42     0
OBS:  57332.24742     z     MD     19555.678        357.321    16.772     0.020  4.77     0
OBS:  57343.29853     z     MD     13350.556        276.225    17.186     0.022  4.02     0
OBS:  57353.25392     z     MD     12646.863        372.794    17.245     0.032  6.03     0
OBS:  57359.20576     z     MD     12531.878        291.714    17.255     0.025  5.36     0
OBS:  57369.21278     z     MD     10736.420        237.668    17.423     0.024  3.60     0
OBS:  57380.22188     z     MD      5087.996        167.783    18.234     0.036  3.27     0
OBS:  57364.19474     z     MD     12139.584        234.833    17.289     0.021  3.78     0
OBS:  57364.20206     z     MD     10499.891        196.743    17.447     0.020  4.03     0
OBS:  57364.20300     z     MD     11718.370        215.679    17.328     0.020  3.69     0
OBS:  57365.19675     z     MD      9394.255        179.542    17.568     0.021  3.19     0
END:
