SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: Gaia16acv
RA: 179.9574354
DECL: 54.8021534
MWEBV: 0.0103
FILTERS: griz
REDSHIFT_HELIO: 0.0777204 +- 9.9002e-05
REDSHIFT_FINAL: 0.0782897477475 +- 9.9002e-05
SEARCH_PEAKMJD: 57437.50120
HOSTGAL_LOGMASS: 9.162 +- 0.093
VPEC: 13.752
VPEC_ERR: 250.000
NOBS: 40
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57432.47852     g     MD      4540.028        126.011    18.357     0.030  3.97     0
OBS:  57437.50120     g     MD      4742.101        249.172    18.310     0.057  8.12     0
OBS:  57442.45077     g     MD      3703.340        256.855    18.579     0.075  5.84     0
OBS:  57448.38104     g     MD      2660.814        108.299    18.937     0.044  5.42     0
OBS:  57457.50323     g     MD      1266.111         98.440    19.744     0.084  5.26     0
OBS:  57465.35659     g     MD       545.388        133.829    20.658     0.265  4.74     0
OBS:  57477.29506     g     MD       611.613         87.860    20.534     0.155  5.49     0
OBS:  57432.47893     r     MD      3941.497        103.286    18.511     0.028  3.36     0
OBS:  57437.50161     r     MD      4194.496        169.991    18.443     0.044  6.61     0
OBS:  57442.45117     r     MD      3230.439        174.100    18.727     0.058  4.94     0
OBS:  57448.38145     r     MD      2624.303         89.093    18.952     0.037  4.58     0
OBS:  57457.50364     r     MD      1894.814         92.638    19.306     0.053  4.98     0
OBS:  57465.35700     r     MD      1239.845        109.553    19.767     0.095  4.53     0
OBS:  57477.29547     r     MD       935.704         88.567    20.072     0.102  5.28     0
OBS:  57414.57287     r     MD       -37.981         51.134       nan     1.454  4.07     0
OBS:  57414.58641     r     MD        40.177         50.892    23.490     1.368  3.75     0
OBS:  57414.60105     r     MD       127.803         53.390    22.234     0.451  4.07     0
OBS:  57414.61455     r     MD        45.059         52.069    23.366     1.248  3.97     0
OBS:  57495.30428     r     MD       481.860         67.319    20.793     0.151  5.04     0
OBS:  57495.31830     r     MD       552.366         60.337    20.644     0.118  4.67     0
OBS:  57495.33237     r     MD       456.462         58.180    20.851     0.138  4.39     0
OBS:  57495.34646     r     MD       648.483         68.243    20.470     0.114  5.21     0
OBS:  57432.47928     i     MD      2579.967         90.486    18.971     0.038  2.96     0
OBS:  57437.50197     i     MD      2388.135        148.388    19.055     0.067  6.20     0
OBS:  57442.45151     i     MD      2089.319        150.664    19.200     0.078  4.50     0
OBS:  57448.38181     i     MD      1325.315         93.942    19.694     0.077  4.28     0
OBS:  57457.50400     i     MD      1235.100         93.008    19.771     0.081  4.59     0
OBS:  57465.35735     i     MD      1210.600        102.875    19.792     0.092  4.01     0
OBS:  57477.29582     i     MD       675.351        102.369    20.426     0.164  5.61     0
OBS:  57439.40164     i     MD      2533.867        137.134    18.991     0.058  5.46     0
OBS:  57439.41464     i     MD      2494.595        207.248    19.007     0.090  6.82     0
OBS:  57439.42761     i     MD      2379.441        108.500    19.059     0.049  4.84     0
OBS:  57439.44076     i     MD      2351.778         96.427    19.072     0.044  5.03     0
OBS:  57432.47963     z     MD      2336.281        113.113    19.079     0.052  3.01     0
OBS:  57437.50232     z     MD      2199.412        187.965    19.144     0.092  5.60     0
OBS:  57442.45187     z     MD      1481.094        201.849    19.574     0.147  4.99     0
OBS:  57448.38216     z     MD       755.722        148.356    20.304     0.212  4.50     0
OBS:  57457.50436     z     MD       650.745        117.136    20.466     0.194  4.41     0
OBS:  57465.35769     z     MD      1103.905        131.258    19.893     0.128  3.54     0
OBS:  57477.29618     z     MD       745.184        136.986    20.319     0.199  4.72     0
END:
