SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: ASASSN-15tg
RA: 5.1709894
DECL: 25.2290485
MWEBV: 0.0247
FILTERS: griz
REDSHIFT_HELIO: 0.035615 +- 5.7e-05
REDSHIFT_FINAL: 0.0344899369033 +- 5.7e-05
SEARCH_PEAKMJD: 57358.20406
HOSTGAL_LOGMASS: 10.172 +- 0.004
VPEC: 242.350
VPEC_ERR: 250.000
NOBS: 24
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57358.20406     g     MD     25915.421        421.560    16.466     0.018  4.56     0
OBS:  57362.20499     g     MD     24189.200        391.007    16.541     0.018  4.59     0
OBS:  57380.27030     g     MD     10387.588        248.846    17.459     0.026  3.95     0
OBS:  57386.31924     g     MD      6585.469        170.720    17.954     0.028  5.30     0
OBS:  57396.21678     g     MD      3458.935        116.395    18.653     0.036  4.21     0
OBS:  57358.20446     r     MD     21063.759        348.683    16.691     0.018  5.57     0
OBS:  57362.20539     r     MD     22702.022        357.885    16.610     0.017  4.22     0
OBS:  57369.27418     r     MD     20620.007        332.132    16.714     0.017  4.67     0
OBS:  57380.27070     r     MD     12938.701        239.973    17.220     0.020  3.66     0
OBS:  57386.31966     r     MD     11568.039        215.337    17.342     0.020  4.89     0
OBS:  57396.21718     r     MD      8176.344        160.571    17.719     0.021  3.69     0
OBS:  57358.20483     i     MD     13219.176        249.080    17.197     0.020  4.85     0
OBS:  57362.20576     i     MD     12615.448        224.132    17.248     0.019  3.97     0
OBS:  57369.27454     i     MD     10490.241        201.160    17.448     0.021  4.10     0
OBS:  57380.27106     i     MD      6156.622        153.392    18.027     0.027  3.57     0
OBS:  57386.32001     i     MD      6738.863        165.070    17.929     0.027  5.19     0
OBS:  57396.21755     i     MD      6513.713        145.660    17.965     0.024  3.61     0
OBS:  57358.20519     z     MD     12661.621        294.089    17.244     0.025  4.67     0
OBS:  57362.20613     z     MD     11701.514        252.219    17.329     0.023  3.63     0
OBS:  57369.27490     z     MD      9632.389        221.687    17.541     0.025  3.85     0
OBS:  57380.27142     z     MD      7141.292        203.135    17.866     0.031  3.58     0
OBS:  57386.32037     z     MD      7041.555        211.476    17.881     0.032  4.66     0
OBS:  57396.21791     z     MD      6600.381        182.355    17.951     0.030  3.80     0
OBS:  57405.21234     z     MD      4416.101        157.857    18.387     0.039  4.81     0
END:
