SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: AT2016gmg
RA: 320.9243018
DECL: 33.1147335
MWEBV: 0.1176
FILTERS: griz
REDSHIFT_HELIO: 0.049437 +- 0.000107
REDSHIFT_FINAL: 0.0484395133773 +- 0.000107
SEARCH_PEAKMJD: 57667.41142
HOSTGAL_LOGMASS: 11.397 +- 0.001
VPEC: 35.389
VPEC_ERR: 250.000
NOBS: 23
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57657.38665     g     MD      4801.653        160.133    18.297     0.036  8.05     0
OBS:  57667.41101     g     MD      4699.907        132.919    18.320     0.031  5.16     0
OBS:  57672.30599     g     MD      3874.072        134.529    18.530     0.038  4.43     0
OBS:  57677.35926     g     MD      2254.711        227.115    19.117     0.109  5.18     0
OBS:  57688.28025     g     MD       552.538         73.188    20.644     0.143  6.06     0
OBS:  57699.20891     g     MD       353.972         90.124    21.128     0.275  3.87     0
OBS:  57657.38705     r     MD      4886.688        138.918    18.277     0.031  6.63     0
OBS:  57667.41142     r     MD      5306.014        127.055    18.188     0.026  4.51     0
OBS:  57672.30638     r     MD      4629.027        132.004    18.336     0.031  4.42     0
OBS:  57677.35966     r     MD      3688.645        165.271    18.583     0.048  4.79     0
OBS:  57688.28064     r     MD      1763.256         90.458    19.384     0.055  5.88     0
OBS:  57699.20930     r     MD       970.606         80.395    20.032     0.089  4.02     0
OBS:  57657.38741     i     MD      3958.627        146.935    18.506     0.040  6.48     0
OBS:  57667.41178     i     MD      3507.614        121.260    18.637     0.037  4.04     0
OBS:  57672.30675     i     MD      2290.854        114.177    19.100     0.054  4.13     0
OBS:  57677.36002     i     MD      2040.298        135.902    19.226     0.072  4.05     0
OBS:  57688.28100     i     MD      2116.027        111.285    19.186     0.057  4.82     0
OBS:  57699.20967     i     MD       784.176         82.044    20.264     0.113  3.61     0
OBS:  57667.41213     z     MD      3083.850        151.989    18.777     0.053  3.53     0
OBS:  57672.30712     z     MD      1966.420        152.403    19.266     0.084  3.78     0
OBS:  57677.36038     z     MD      2173.239        168.703    19.157     0.084  3.71     0
OBS:  57688.28137     z     MD      1667.424        161.881    19.445     0.105  4.78     0
OBS:  57699.21004     z     MD      1065.763        143.353    19.931     0.145  3.34     0
END:
