SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: ASASSN-15bc
RA: 61.5609874
DECL: -8.8856098
MWEBV: 0.0375
FILTERS: griz
REDSHIFT_HELIO: 0.036715 +- 9.7e-05
REDSHIFT_FINAL: 0.0363947772109 +- 9.7e-05
SEARCH_PEAKMJD: 57046.21469
HOSTGAL_LOGMASS: 10.187 +- 0.011
VPEC: 467.851
VPEC_ERR: 250.000
NOBS: 32
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57042.21948     g     MD     12357.885        181.802    17.270     0.016  4.43     0
OBS:  57044.21920     g     MD     13334.795        204.833    17.188     0.017  3.57     0
OBS:  57045.21516     g     MD     13938.095        214.028    17.139     0.017  4.11     0
OBS:  57046.21522     g     MD     14165.124        232.588    17.122     0.018  4.78     0
OBS:  57053.22320     g     MD     12796.580        225.708    17.232     0.019  5.73     0
OBS:  57065.22648     g     MD      5743.926        117.350    18.102     0.022  8.99     0
OBS:  57075.22582     g     MD      2623.503         87.366    18.953     0.036  8.01     0
OBS:  57042.21775     r     MD     11941.048        173.108    17.307     0.016  4.13     0
OBS:  57044.21843     r     MD     13150.852        195.932    17.203     0.016  3.15     0
OBS:  57045.21438     r     MD     13763.307        209.362    17.153     0.017  3.69     0
OBS:  57046.21469     r     MD     14378.380        225.155    17.106     0.017  4.48     0
OBS:  57053.22242     r     MD     13572.573        226.450    17.168     0.018  5.76     0
OBS:  57065.22571     r     MD      8248.801        151.097    17.709     0.020  8.06     0
OBS:  57075.22504     r     MD      6538.982        126.562    17.961     0.021  7.27     0
OBS:  57042.21634     i     MD      7976.978        119.892    17.745     0.016  3.34     0
OBS:  57044.21762     i     MD      8896.653        139.342    17.627     0.017  3.08     0
OBS:  57045.21355     i     MD      8612.261        142.482    17.662     0.018  3.08     0
OBS:  57046.21409     i     MD      8723.687        157.425    17.648     0.020  3.92     0
OBS:  57053.22160     i     MD      7498.397        147.468    17.813     0.021  5.30     0
OBS:  57065.22488     i     MD      4521.651        114.842    18.362     0.027  7.04     0
OBS:  57075.22424     i     MD      5267.310        118.900    18.196     0.024  6.24     0
OBS:  57048.26749     i     MD      8724.218        139.235    17.648     0.017  3.62     0
OBS:  57048.27874     i     MD      8787.376        139.970    17.640     0.017  3.47     0
OBS:  57048.29005     i     MD      8975.080        144.450    17.617     0.017  3.70     0
OBS:  57048.30133     i     MD      8886.817        143.061    17.628     0.017  3.60     0
OBS:  57042.21498     z     MD      7809.577        127.577    17.768     0.018  3.40     0
OBS:  57044.21684     z     MD      8364.456        137.980    17.694     0.018  2.75     0
OBS:  57045.21278     z     MD      8215.270        151.657    17.713     0.020  3.11     0
OBS:  57046.21355     z     MD      8290.246        175.597    17.704     0.023  3.51     0
OBS:  57053.22082     z     MD      7341.960        155.949    17.835     0.023  5.31     0
OBS:  57065.22410     z     MD      5320.983        169.115    18.185     0.034  6.89     0
OBS:  57075.22345     z     MD      5226.652        151.032    18.204     0.031  6.12     0
END:
