SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: AT2016fbk
RA: 26.0272395
DECL: 34.3826922
MWEBV: 0.0419
FILTERS: griz
REDSHIFT_HELIO: 0.035865 +- 1.2e-05
REDSHIFT_FINAL: 0.0349819839006 +- 1.2e-05
SEARCH_PEAKMJD: 57621.49924
HOSTGAL_LOGMASS: 11.277 +- 0.201
VPEC: 321.056
VPEC_ERR: 250.000
NOBS: 18
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57617.52356     g     MD      7005.537        214.482    17.886     0.033  3.92     0
OBS:  57621.49883     g     MD     10414.859        233.794    17.456     0.024  4.68     0
OBS:  57627.55108     g     MD     10853.670        206.737    17.411     0.021  4.36     0
OBS:  57656.56502     g     MD      1275.019         85.936    19.736     0.073  4.70     0
OBS:  57617.52397     r     MD      7727.714        163.537    17.780     0.023  3.39     0
OBS:  57621.49924     r     MD     11280.231        219.039    17.369     0.021  4.63     0
OBS:  57627.55147     r     MD     10978.525        197.977    17.399     0.020  4.06     0
OBS:  57656.56542     r     MD      4233.708        105.608    18.433     0.027  4.17     0
OBS:  57668.43875     r     MD      2243.627         76.415    19.123     0.037  3.38     0
OBS:  57617.52434     i     MD      7191.447        162.639    17.858     0.024  3.24     0
OBS:  57621.49960     i     MD      9924.493        197.987    17.508     0.022  4.08     0
OBS:  57627.55183     i     MD      7239.591        151.454    17.851     0.023  3.88     0
OBS:  57656.56578     i     MD      4868.004        125.234    18.282     0.028  4.00     0
OBS:  57668.43911     i     MD      1885.588         80.349    19.311     0.046  3.03     0
OBS:  57621.49997     z     MD      9429.630        225.288    17.564     0.026  3.73     0
OBS:  57627.55219     z     MD      7988.223        192.734    17.744     0.026  3.71     0
OBS:  57656.56614     z     MD      5331.519        161.992    18.183     0.033  3.71     0
OBS:  57668.43948     z     MD      2098.769        119.896    19.195     0.062  2.96     0
END:
