SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: SN2016grz
RA: 28.8873552
DECL: 33.8229181
MWEBV: 0.0426
FILTERS: griz
REDSHIFT_HELIO: 0.08748 +- 0.0005
REDSHIFT_FINAL: 0.0866252412745 +- 0.0005
SEARCH_PEAKMJD: 57668.43719
HOSTGAL_LOGMASS: 9.089 +- 0.027
VPEC: 146.789
VPEC_ERR: 250.000
NOBS: 20
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57668.43681     g     MD      2697.801        100.611    18.922     0.040  4.09     0
OBS:  57672.40500     g     MD      2668.992        137.962    18.934     0.056  5.24     0
OBS:  57681.38445     g     MD      1968.509        131.835    19.265     0.072  5.08     0
OBS:  57688.39437     g     MD       876.418        121.395    20.143     0.150  5.02     0
OBS:  57699.31927     g     MD       509.415         91.336    20.732     0.194  4.82     0
OBS:  57668.43719     r     MD      2998.073         91.485    18.808     0.033  3.70     0
OBS:  57672.40540     r     MD      2874.077        118.823    18.854     0.045  4.80     0
OBS:  57681.38485     r     MD      2406.600        115.207    19.046     0.052  4.70     0
OBS:  57688.39475     r     MD      1586.404        111.006    19.499     0.076  5.07     0
OBS:  57699.31966     r     MD      1049.114         97.774    19.948     0.101  4.21     0
OBS:  57668.43756     i     MD      2236.333         89.231    19.126     0.043  3.29     0
OBS:  57672.40576     i     MD      1978.485         98.347    19.259     0.054  3.75     0
OBS:  57681.38521     i     MD      1503.768        108.948    19.557     0.078  4.45     0
OBS:  57688.39512     i     MD       885.538        114.738    20.132     0.140  5.14     0
OBS:  57699.32002     i     MD      1220.599         98.866    19.784     0.087  3.55     0
OBS:  57668.43792     z     MD      1208.740        111.583    19.794     0.100  3.07     0
OBS:  57672.40612     z     MD      1100.726        147.675    19.896     0.145  4.16     0
OBS:  57681.38558     z     MD       443.441        157.799    20.883     0.384  4.75     0
OBS:  57688.39549     z     MD       540.956        140.994    20.667     0.281  4.14     0
OBS:  57699.32038     z     MD      1046.786        128.152    19.950     0.132  3.28     0
END:
