SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: PS16ayd
RA: 216.8264022
DECL: -1.6753057
MWEBV: 0.0417
FILTERS: griz
REDSHIFT_HELIO: 0.0539971 +- 1.09177e-05
REDSHIFT_FINAL: 0.054809452568 +- 1.09177e-05
SEARCH_PEAKMJD: 57458.56009
HOSTGAL_LOGMASS: 10.668 +- 0.024
VPEC: -27.899
VPEC_ERR: 250.000
NOBS: 37
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57458.56009     g     MD     10118.556        214.509    17.487     0.023  5.95     0
OBS:  57464.55961     g     MD      9816.768        204.328    17.520     0.023  5.69     0
OBS:  57477.45327     g     MD      4687.888        132.441    18.323     0.031  3.99     0
OBS:  57482.46865     g     MD      2845.983        127.204    18.864     0.048  6.37     0
OBS:  57489.49125     g     MD      1894.821         90.585    19.306     0.052  4.50     0
OBS:  57504.44208     g     MD       773.509        119.044    20.279     0.166  4.07     0
OBS:  57458.56049     r     MD      8835.971        181.293    17.634     0.022  5.11     0
OBS:  57464.56000     r     MD      9328.709        181.124    17.575     0.021  4.88     0
OBS:  57477.45367     r     MD      5179.285        124.804    18.214     0.026  3.61     0
OBS:  57482.46905     r     MD      4549.575        120.959    18.355     0.029  5.95     0
OBS:  57489.49164     r     MD      3778.494        101.483    18.557     0.029  3.98     0
OBS:  57504.44246     r     MD      1955.618         96.193    19.272     0.053  3.53     0
OBS:  57464.51390     r     MD      8820.070        139.621    17.636     0.017  4.39     0
OBS:  57464.52625     r     MD      8974.055        141.798    17.618     0.017  4.62     0
OBS:  57464.53861     r     MD      8691.061        136.364    17.652     0.017  4.35     0
OBS:  57464.55100     r     MD      8854.864        140.336    17.632     0.017  4.39     0
OBS:  57478.45668     r     MD      4833.463         87.340    18.289     0.020  4.54     0
OBS:  57478.46898     r     MD      4848.932         80.913    18.286     0.018  3.51     0
OBS:  57478.48129     r     MD      4737.091         84.728    18.311     0.019  3.85     0
OBS:  57478.49361     r     MD      4884.495         87.823    18.278     0.019  4.28     0
OBS:  57458.56084     i     MD      5284.100        136.916    18.193     0.028  4.41     0
OBS:  57464.56035     i     MD      4753.638        129.688    18.307     0.030  4.77     0
OBS:  57477.45402     i     MD      2469.285         97.850    19.019     0.043  3.27     0
OBS:  57482.46941     i     MD      2444.375        116.745    19.030     0.052  5.44     0
OBS:  57489.49200     i     MD      3224.038        100.567    18.729     0.034  3.71     0
OBS:  57504.44282     i     MD      1465.407        106.592    19.585     0.079  3.73     0
OBS:  57441.52346     i     MD        56.230         75.474    23.125     1.450  3.94     0
OBS:  57441.55173     i     MD       -21.990         79.942       nan     3.926  4.04     0
OBS:  57441.57785     i     MD       -55.759        121.586       nan     2.355  6.99     0
OBS:  57441.61895     i     MD       -44.194         60.545       nan     1.480  3.63     0
OBS:  57464.56072     z     MD      3912.932        169.622    18.519     0.047  4.95     0
OBS:  57477.45438     z     MD      2221.690        135.309    19.133     0.066  3.33     0
OBS:  57482.46977     z     MD      2321.668        151.832    19.085     0.071  4.43     0
OBS:  57489.49237     z     MD      2591.863        121.018    18.966     0.050  3.37     0
OBS:  57504.44319     z     MD      1516.858        160.459    19.548     0.114  3.67     0
OBS:  57463.62960     z     MD      4183.989        121.639    18.446     0.031  4.71     0
OBS:  57463.63795     z     MD      4305.279        133.009    18.415     0.033  5.50     0
END:
