SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: SN2016ayg
RA: 112.5724357
DECL: 25.0320553
MWEBV: 0.0420
FILTERS: griz
REDSHIFT_HELIO: 0.04269 +- 0.00012
REDSHIFT_FINAL: 0.0432573073899 +- 0.00012
SEARCH_PEAKMJD: 57471.30824
HOSTGAL_LOGMASS: 8.482 +- 0.099
VPEC: 41.801
VPEC_ERR: 250.000
NOBS: 28
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57461.23703     g     MD      9381.122        227.089    17.569     0.026  4.84     0
OBS:  57471.30824     g     MD     11824.914        299.602    17.318     0.027  6.40     0
OBS:  57476.29942     g     MD      9649.414        192.762    17.539     0.022  5.77     0
OBS:  57482.24165     g     MD      5817.759        139.522    18.088     0.026  4.79     0
OBS:  57495.24860     g     MD      1910.983        140.741    19.297     0.080  4.95     0
OBS:  57502.24951     g     MD       955.229        100.982    20.050     0.114  5.45     0
OBS:  57461.23742     r     MD      8849.188        188.353    17.633     0.023  4.46     0
OBS:  57471.30863     r     MD     10808.599        233.920    17.416     0.023  5.53     0
OBS:  57476.29981     r     MD      8505.281        167.575    17.676     0.021  5.17     0
OBS:  57482.24203     r     MD      6480.287        142.467    17.971     0.024  4.85     0
OBS:  57495.24899     r     MD      4555.073        143.295    18.354     0.034  4.75     0
OBS:  57502.24992     r     MD      2844.565        111.856    18.865     0.042  5.08     0
OBS:  57461.23779     i     MD      6586.452        154.253    17.953     0.025  4.00     0
OBS:  57471.30899     i     MD      5650.486        184.012    18.120     0.035  5.92     0
OBS:  57476.30018     i     MD      5041.734        140.255    18.244     0.030  5.52     0
OBS:  57482.24241     i     MD      3369.865        114.086    18.681     0.037  4.43     0
OBS:  57495.24936     i     MD      4005.873        130.217    18.493     0.035  4.29     0
OBS:  57502.25027     i     MD      2786.077        123.826    18.888     0.048  4.90     0
OBS:  57461.23816     z     MD      6169.845        215.195    18.024     0.038  4.38     0
OBS:  57471.30935     z     MD      6427.590        217.122    17.980     0.037  4.75     0
OBS:  57476.30054     z     MD      4520.335        186.900    18.362     0.045  5.09     0
OBS:  57482.24278     z     MD      3763.909        167.676    18.561     0.048  4.41     0
OBS:  57495.24973     z     MD      3601.458        155.321    18.609     0.047  4.15     0
OBS:  57502.25062     z     MD      3046.636        185.294    18.790     0.066  4.68     0
OBS:  57501.23988     z     MD      3032.527        140.589    18.795     0.050  4.62     0
OBS:  57502.23857     z     MD      2901.088        155.549    18.844     0.058  4.94     0
OBS:  57530.24793     z     MD      1315.672        422.208    19.702     0.347  9.29     0
OBS:  57530.25641     z     MD       442.028        252.625    20.886     0.617  7.96     0
END:
