SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: ASASSN-16la
RA: 37.3226205
DECL: 18.0879406
MWEBV: 0.1799
FILTERS: griz
REDSHIFT_HELIO: 0.0150541 +- 3.885e-05
REDSHIFT_FINAL: 0.0142466972076 +- 3.885e-05
SEARCH_PEAKMJD: 57674.52573
HOSTGAL_LOGMASS: 9.038 +- 0.001
VPEC: -1.751
VPEC_ERR: 250.000
NOBS: 24
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57663.58233     g     MD     58988.751        895.467    15.573     0.016  6.07     0
OBS:  57668.43501     g     MD     85059.495       1225.558    15.176     0.016  4.21     0
OBS:  57674.52535     g     MD     86009.749       1243.944    15.164     0.016  4.49     0
OBS:  57681.38633     g     MD     65639.288        968.437    15.457     0.016  4.74     0
OBS:  57687.40267     g     MD     44090.977        653.997    15.889     0.016  5.24     0
OBS:  57697.34066     g     MD     20987.096        348.067    16.695     0.018  5.45     0
OBS:  57663.58272     r     MD     59236.123        885.085    15.569     0.016  5.19     0
OBS:  57668.43540     r     MD     80993.339       1155.993    15.229     0.015  3.47     0
OBS:  57674.52573     r     MD     87282.172       1243.865    15.148     0.015  4.09     0
OBS:  57681.38673     r     MD     67577.519        978.448    15.425     0.016  4.32     0
OBS:  57687.40306     r     MD     49306.060        720.354    15.768     0.016  4.98     0
OBS:  57697.34106     r     MD     43898.951        645.569    15.894     0.016  4.82     0
OBS:  57663.58309     i     MD     50514.909        775.490    15.741     0.017  4.78     0
OBS:  57668.43576     i     MD     60210.952        873.955    15.551     0.016  3.62     0
OBS:  57674.52609     i     MD     51164.880        749.652    15.728     0.016  3.57     0
OBS:  57681.38709     i     MD     35301.878        540.196    16.131     0.017  4.18     0
OBS:  57687.40343     i     MD     28120.589        434.304    16.377     0.017  4.08     0
OBS:  57697.34142     i     MD     34854.713        525.673    16.144     0.016  4.93     0
OBS:  57663.58345     z     MD     46194.270        758.797    15.839     0.018  4.02     0
OBS:  57668.43613     z     MD     60775.273        907.303    15.541     0.016  3.13     0
OBS:  57674.52646     z     MD     59013.072        891.993    15.573     0.016  4.43     0
OBS:  57681.38746     z     MD     43227.040        674.973    15.911     0.017  4.41     0
OBS:  57687.40380     z     MD     40015.406        621.143    15.994     0.017  4.17     0
OBS:  57697.34179     z     MD     39990.403        627.588    15.995     0.017  4.76     0
END:
