SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: AT2017cfd
RA: 130.2044415
DECL: 73.4875408
MWEBV: 0.0190
FILTERS: griz
REDSHIFT_HELIO: 0.012085 +- 0.000163
REDSHIFT_FINAL: 0.0122164962084 +- 0.000163
SEARCH_PEAKMJD: 57844.29829
HOSTGAL_LOGMASS: 10.114 +- 0.001
VPEC: 147.187
VPEC_ERR: 250.000
NOBS: 31
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57831.24043     g     MD     21195.799        365.007    16.684     0.019  4.88     0
OBS:  57837.31033     g     MD     91030.379       1310.398    15.102     0.016  8.20     0
OBS:  57844.29788     g     MD    118743.948       1697.542    14.813     0.016  5.17     0
OBS:  57863.24732     g     MD     40910.708        629.948    15.970     0.017  4.48     0
OBS:  57878.25226     g     MD     12440.534        326.469    17.263     0.028  7.45     0
OBS:  57831.24085     r     MD     24721.981        399.323    16.517     0.018  4.25     0
OBS:  57837.31076     r     MD     96279.929       1378.957    15.041     0.016  6.59     0
OBS:  57844.29829     r     MD    122123.970       1731.857    14.783     0.015  4.88     0
OBS:  57863.24774     r     MD     54079.006        790.961    15.667     0.016  3.93     0
OBS:  57878.25268     r     MD     31287.204        537.586    16.262     0.019  8.37     0
OBS:  57894.25955     r     MD     16466.702        277.863    16.958     0.018  3.51     0
OBS:  57831.24119     i     MD     21419.890        358.595    16.673     0.018  3.94     0
OBS:  57837.31111     i     MD     79453.096       1152.373    15.250     0.016  5.31     0
OBS:  57844.29864     i     MD     69824.228       1017.930    15.390     0.016  4.71     0
OBS:  57863.24809     i     MD     39394.867        600.101    16.011     0.017  3.33     0
OBS:  57878.25303     i     MD     31875.107        557.234    16.241     0.019  8.12     0
OBS:  57894.25989     i     MD     14672.851        269.003    17.084     0.020  3.61     0
OBS:  57797.50446     i     MD       -31.892        108.838       nan     3.686  5.68     0
OBS:  57797.51606     i     MD      -233.804        139.739       nan     0.645  7.68     0
OBS:  57797.52770     i     MD        42.950         97.877    23.418     2.461  5.21     0
OBS:  57797.53930     i     MD       -65.479         91.448       nan     1.508  4.79     0
OBS:  57851.35078     i     MD     53394.876        755.031    15.681     0.015  4.00     0
OBS:  57851.36246     i     MD     52433.359        743.145    15.701     0.015  4.74     0
OBS:  57851.37413     i     MD     52422.674        743.613    15.701     0.015  4.72     0
OBS:  57851.38581     i     MD     52795.801        749.045    15.694     0.015  4.34     0
OBS:  57831.24154     z     MD     20610.692        385.339    16.715     0.020  3.77     0
OBS:  57837.31145     z     MD     66974.786       1033.255    15.435     0.017  5.35     0
OBS:  57844.29899     z     MD     72332.813       1083.002    15.352     0.016  4.50     0
OBS:  57863.24844     z     MD     47292.508        735.703    15.813     0.017  2.99     0
OBS:  57878.25337     z     MD     33176.285        612.029    16.198     0.020  6.55     0
OBS:  57894.26025     z     MD     11929.314        299.765    17.308     0.027  3.93     0
END:
