SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: SN2017ms
RA: 156.6764396
DECL: 36.6805287
MWEBV: 0.0085
FILTERS: griz
REDSHIFT_HELIO: 0.0244826 +- 8.50982e-06
REDSHIFT_FINAL: 0.0253580096968 +- 8.50982e-06
SEARCH_PEAKMJD: 57782.43838
HOSTGAL_LOGMASS: 9.415 +- 0.002
VPEC: 69.987
VPEC_ERR: 250.000
NOBS: 20
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57778.65677     g     MD     45714.285        687.214    15.850     0.016  5.79     0
OBS:  57782.43838     g     MD     49337.627        733.111    15.767     0.016  5.50     0
OBS:  57801.38586     g     MD     18270.413        309.385    16.846     0.018  4.52     0
OBS:  57826.49746     g     MD      3992.789        186.835    18.497     0.051  4.55     0
OBS:  57778.65719     r     MD     39459.371        587.520    16.010     0.016  5.29     0
OBS:  57782.43878     r     MD     41813.492        617.634    15.947     0.016  5.74     0
OBS:  57801.38626     r     MD     19330.541        312.719    16.784     0.018  3.98     0
OBS:  57826.49787     r     MD      7977.560        192.462    17.745     0.026  4.57     0
OBS:  57778.65754     i     MD     23642.491        382.598    16.566     0.018  5.73     0
OBS:  57782.43914     i     MD     21552.785        362.683    16.666     0.018  5.06     0
OBS:  57801.38661     i     MD      9773.598        190.006    17.525     0.021  3.83     0
OBS:  57826.49823     i     MD      6098.241        176.454    18.037     0.031  3.78     0
OBS:  57852.34094     i     MD      2554.133         97.007    18.982     0.041  4.84     0
OBS:  57852.35306     i     MD      2209.581        128.663    19.139     0.063  6.07     0
OBS:  57852.36514     i     MD      2122.150        129.792    19.183     0.066  5.67     0
OBS:  57852.37723     i     MD      2747.763        286.099    18.903     0.112  6.93     0
OBS:  57778.65789     z     MD     20880.584        384.016    16.701     0.020  5.18     0
OBS:  57782.43950     z     MD     20779.077        373.499    16.706     0.019  4.61     0
OBS:  57801.38696     z     MD     12454.590        262.090    17.262     0.023  3.44     0
OBS:  57826.49859     z     MD      6147.138        206.170    18.028     0.036  3.30     0
END:
