SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: PS15ahs
RA: 269.8740396
DECL: 43.3900971
MWEBV: 0.0309
FILTERS: griz
REDSHIFT_HELIO: 0.0255129 +- 4.0805e-05
REDSHIFT_FINAL: 0.0252262562804 +- 4.0805e-05
SEARCH_PEAKMJD: 57155.53523
HOSTGAL_LOGMASS: 10.068 +- 0.015
VPEC: 17.253
VPEC_ERR: 250.000
NOBS: 45
NVAR: 9
VARLIST:      MJD   FLT  FIELD       FLUXCAL     FLUXCALERR       MAG    MAGERR  FWHM  FLAG
OBS:  57149.57330     g     MD     27745.077        464.238    16.392     0.018  6.48     0
OBS:  57155.53523     g     MD     38187.423        587.070    16.045     0.017  5.53     0
OBS:  57160.56512     g     MD     36267.148        559.915    16.101     0.017  5.77     0
OBS:  57166.41345     g     MD     27111.518        425.824    16.417     0.017  3.99     0
OBS:  57171.47492     g     MD     19650.032        329.541    16.767     0.018  3.65     0
OBS:  57178.47791     g     MD     11053.624        238.861    17.391     0.023  4.88     0
OBS:  57188.40222     g     MD      5187.931        142.540    18.213     0.030  4.90     0
OBS:  57149.57402     r     MD     24523.786        408.087    16.526     0.018  6.75     0
OBS:  57155.53563     r     MD     34479.654        522.393    16.156     0.016  5.91     0
OBS:  57160.56553     r     MD     33487.209        508.852    16.188     0.016  5.45     0
OBS:  57166.41388     r     MD     24069.255        380.199    16.546     0.017  3.76     0
OBS:  57171.47533     r     MD     20239.526        324.587    16.734     0.017  3.72     0
OBS:  57178.47832     r     MD     17367.460        298.075    16.901     0.019  4.56     0
OBS:  57188.40263     r     MD     11493.371        208.061    17.349     0.020  4.80     0
OBS:  57149.57440     i     MD     19159.823        337.602    16.794     0.019  5.95     0
OBS:  57155.53600     i     MD     21037.938        350.566    16.692     0.018  4.96     0
OBS:  57160.56591     i     MD     18469.791        312.516    16.834     0.018  4.66     0
OBS:  57166.41425     i     MD     12593.785        220.920    17.250     0.019  3.36     0
OBS:  57171.47571     i     MD     10382.101        195.216    17.459     0.020  3.08     0
OBS:  57178.47869     i     MD     12213.424        231.507    17.283     0.021  3.75     0
OBS:  57188.40300     i     MD     10849.903        205.243    17.411     0.020  4.10     0
OBS:  57144.52396     i     MD      7110.050        135.133    17.870     0.021  5.37     0
OBS:  57144.53643     i     MD      6943.978        142.927    17.896     0.022  6.74     0
OBS:  57144.54896     i     MD      7278.106        141.462    17.845     0.021  5.94     0
OBS:  57144.56152     i     MD      7306.529        140.033    17.841     0.021  4.99     0
OBS:  57145.48590     i     MD      9572.796        160.083    17.547     0.018  4.62     0
OBS:  57145.49816     i     MD      9526.087        168.982    17.553     0.019  5.45     0
OBS:  57145.51041     i     MD      9843.213        167.570    17.517     0.018  4.42     0
OBS:  57145.52262     i     MD      9564.725        164.687    17.548     0.019  5.19     0
OBS:  57145.57577     i     MD      9655.719        164.586    17.538     0.018  4.41     0
OBS:  57145.58522     i     MD      9799.213        158.831    17.522     0.018  3.48     0
OBS:  57145.59467     i     MD     10030.556        163.851    17.497     0.018  3.92     0
OBS:  57145.60409     i     MD      9666.804        170.101    17.537     0.019  5.63     0
OBS:  57198.38595     i     MD      5902.402        100.748    18.072     0.019  3.34     0
OBS:  57198.39837     i     MD      6019.599        104.447    18.051     0.019  3.81     0
OBS:  57198.41082     i     MD      6154.646        106.567    18.027     0.019  4.27     0
OBS:  57198.42325     i     MD      5834.678        108.640    18.085     0.020  5.42     0
OBS:  57199.34817     i     MD      5669.508        116.814    18.116     0.022  3.66     0
OBS:  57149.57478     z     MD     17011.952        349.976    16.923     0.022  5.46     0
OBS:  57155.53638     z     MD     20650.673        381.754    16.713     0.020  4.56     0
OBS:  57160.56629     z     MD     17490.243        337.317    16.893     0.021  4.25     0
OBS:  57166.41463     z     MD     13777.651        287.274    17.152     0.023  3.21     0
OBS:  57171.47609     z     MD     13071.612        259.509    17.209     0.021  2.87     0
OBS:  57178.47907     z     MD     13262.404        280.886    17.193     0.023  3.88     0
OBS:  57188.40338     z     MD     11649.692        246.247    17.334     0.023  3.45     0
END:
